UNITID,Year,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
101499,2009,R,323.0,R,648.0,R,50.0,R,306.0,R,0.0,R,306.0,R,146.0,R,48.0,R,64.0,R,0.0,R,64.0,R,34.0,R,53.0,R,18
101505,2009,R,1035.0,R,3390.0,R,31.0,R,1076.0,R,1.0,R,1075.0,R,588.0,R,55.0,R,469.0,R,1.0,R,468.0,R,178.0,R,38.0,R,20
101514,2009,R,1405.0,R,3680.0,R,38.0,R,1219.0,Z,0.0,R,1219.0,R,767.0,R,63.0,R,530.0,Z,0.0,R,530.0,R,264.0,R,50.0,R,26
101541,2009,R,68.0,R,87.0,R,78.0,R,95.0,R,1.0,R,94.0,R,60.0,R,64.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,A,,R,8
101569,2009,R,1014.0,R,1813.0,R,56.0,R,768.0,R,0.0,R,768.0,R,411.0,R,54.0,R,157.0,R,0.0,R,157.0,R,86.0,R,55.0,R,23
101587,2009,R,243.0,R,468.0,R,52.0,R,310.0,R,0.0,R,310.0,R,203.0,R,65.0,R,11.0,R,0.0,R,11.0,R,8.0,R,73.0,R,19
101602,2009,R,354.0,R,635.0,R,56.0,R,279.0,R,0.0,R,279.0,R,172.0,R,62.0,R,30.0,R,0.0,R,30.0,R,8.0,R,27.0,R,20
101648,2009,R,254.0,R,306.0,R,83.0,R,271.0,R,3.0,R,268.0,R,110.0,R,41.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,22
101675,2009,R,407.0,R,534.0,R,76.0,R,1289.0,Z,0.0,R,1289.0,R,954.0,R,74.0,R,64.0,Z,0.0,R,64.0,R,10.0,R,16.0,R,16
101693,2009,R,229.0,R,399.0,R,57.0,R,248.0,R,1.0,R,247.0,R,179.0,R,72.0,R,3.0,R,0.0,R,3.0,R,3.0,R,100.0,R,12
101709,2009,R,409.0,R,624.0,R,66.0,R,507.0,R,0.0,R,507.0,R,399.0,R,79.0,R,11.0,R,0.0,R,11.0,R,6.0,R,55.0,R,16
101736,2009,R,919.0,R,1718.0,R,53.0,R,712.0,R,0.0,R,712.0,R,423.0,R,59.0,R,151.0,R,0.0,R,151.0,R,61.0,R,40.0,R,22
101879,2009,R,927.0,R,1524.0,R,61.0,R,988.0,R,0.0,R,988.0,R,701.0,R,71.0,R,27.0,R,0.0,R,27.0,R,21.0,R,78.0,R,22
101897,2009,R,834.0,R,1809.0,R,46.0,R,570.0,R,0.0,R,570.0,R,382.0,R,67.0,R,135.0,R,0.0,R,135.0,R,71.0,R,53.0,R,24
101912,2009,R,394.0,R,473.0,R,83.0,R,485.0,R,0.0,R,485.0,R,351.0,R,72.0,R,2.0,R,0.0,R,2.0,R,1.0,R,50.0,R,13
101949,2009,R,390.0,R,612.0,R,64.0,R,396.0,R,0.0,R,396.0,R,65.0,R,16.0,R,41.0,R,0.0,R,41.0,R,37.0,R,90.0,R,13
101958,2009,R,2.0,R,22.0,R,9.0,R,2.0,R,0.0,R,2.0,R,2.0,R,100.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,13
101994,2009,R,159.0,R,362.0,R,44.0,R,103.0,R,0.0,R,103.0,R,61.0,R,59.0,R,19.0,R,0.0,R,19.0,R,10.0,R,53.0,R,19
102030,2009,R,524.0,R,1352.0,R,39.0,R,521.0,R,0.0,R,521.0,R,262.0,R,50.0,R,132.0,R,0.0,R,132.0,R,47.0,R,36.0,R,18
102049,2009,R,732.0,R,868.0,R,84.0,R,708.0,R,0.0,R,708.0,R,582.0,R,82.0,R,3.0,R,0.0,R,3.0,R,3.0,R,100.0,R,12
102058,2009,N,2.0,N,7.0,N,29.0,N,639.0,N,0.0,N,639.0,N,639.0,N,100.0,N,2.0,N,0.0,N,2.0,N,2.0,N,100.0,N,9
102067,2009,R,1072.0,R,1838.0,R,58.0,R,1056.0,Z,0.0,R,1056.0,R,610.0,R,58.0,R,206.0,Z,0.0,R,206.0,R,119.0,R,58.0,R,29
102076,2009,R,602.0,R,935.0,R,64.0,R,539.0,Z,0.0,R,539.0,R,358.0,R,66.0,R,86.0,Z,0.0,R,86.0,R,42.0,R,49.0,R,32
102094,2009,R,1753.0,R,3058.0,R,57.0,R,1543.0,R,0.0,R,1543.0,R,1035.0,R,67.0,R,74.0,R,0.0,R,74.0,R,42.0,R,57.0,R,22
102234,2009,R,353.0,R,395.0,R,89.0,R,343.0,R,0.0,R,343.0,R,266.0,R,78.0,R,3.0,R,0.0,R,3.0,R,0.0,R,0.0,R,13
102261,2009,R,32.0,R,66.0,R,48.0,R,14.0,R,0.0,R,14.0,R,7.0,R,50.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,14
102270,2009,R,431.0,R,488.0,R,88.0,R,485.0,R,0.0,R,485.0,R,265.0,R,55.0,R,8.0,R,0.0,R,8.0,R,5.0,R,63.0,R,19
102298,2009,R,204.0,R,263.0,R,78.0,R,224.0,R,0.0,R,224.0,R,120.0,R,54.0,R,27.0,R,0.0,R,27.0,R,4.0,R,15.0,R,18
102313,2009,R,384.0,R,687.0,R,56.0,R,219.0,Z,0.0,R,219.0,R,139.0,R,63.0,R,114.0,Z,0.0,R,114.0,R,51.0,R,45.0,R,13
102368,2009,R,1997.0,R,5991.0,R,33.0,R,1827.0,R,0.0,R,1827.0,R,1313.0,R,72.0,R,1081.0,R,0.0,R,1081.0,R,811.0,R,75.0,R,22
102377,2009,R,689.0,R,824.0,R,84.0,R,723.0,R,0.0,R,723.0,R,470.0,R,65.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,12
102395,2009,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,16
102429,2009,R,937.0,R,1780.0,R,53.0,R,747.0,R,0.0,R,747.0,R,451.0,R,60.0,R,190.0,R,0.0,R,190.0,R,90.0,R,47.0,R,19
102553,2009,R,1518.0,R,3179.0,R,48.0,R,923.0,R,0.0,R,923.0,R,677.0,R,73.0,R,166.0,R,0.0,R,166.0,R,88.0,R,53.0,R,15
102614,2009,R,827.0,R,2499.0,R,33.0,R,394.0,R,0.0,R,394.0,R,316.0,R,80.0,R,30.0,R,0.0,R,30.0,R,16.0,R,53.0,R,12
102632,2009,R,191.0,R,938.0,R,20.0,R,109.0,R,0.0,R,109.0,R,67.0,R,61.0,R,14.0,R,0.0,R,14.0,R,6.0,R,43.0,R,12
102669,2009,R,27.0,R,206.0,R,13.0,R,65.0,R,0.0,R,65.0,R,48.0,R,74.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,8
102711,2009,A,,A,,A,,R,270.0,R,0.0,R,270.0,R,234.0,R,87.0,R,677.0,R,0.0,R,677.0,R,625.0,R,92.0,R,15
102845,2009,R,299.0,R,300.0,R,100.0,R,58.0,R,0.0,R,58.0,R,21.0,R,36.0,R,140.0,R,0.0,R,140.0,R,48.0,R,34.0,R,19
103361,2009,R,27.0,R,198.0,R,14.0,R,25.0,R,0.0,R,25.0,R,13.0,R,52.0,R,2.0,R,0.0,R,2.0,R,1.0,R,50.0,R,14
103501,2009,A,,A,,A,,R,146.0,R,1.0,R,145.0,R,121.0,R,83.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,21
103644,2009,R,799.0,R,908.0,R,88.0,R,30.0,R,0.0,R,30.0,R,11.0,R,37.0,R,5.0,R,0.0,R,5.0,R,4.0,R,80.0,R,29
103723,2009,R,277.0,R,293.0,R,95.0,R,144.0,R,0.0,R,144.0,R,104.0,R,72.0,R,11.0,R,0.0,R,11.0,R,4.0,R,36.0,R,20
103732,2009,A,,A,,A,,R,30.0,Z,0.0,R,30.0,R,15.0,R,50.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,A,,R,11
103741,2009,A,,A,,A,,R,90.0,Z,0.0,R,90.0,R,65.0,R,72.0,R,13.0,Z,0.0,R,13.0,R,8.0,R,62.0,R,12
103778,2009,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,30
103787,2009,R,18.0,R,23.0,R,78.0,R,12.0,R,0.0,R,12.0,R,10.0,R,83.0,R,2.0,R,0.0,R,2.0,R,2.0,R,100.0,R,8
103811,2009,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,12
103893,2009,A,,A,,A,,R,1379.0,R,3.0,R,1376.0,R,887.0,R,64.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,39
103945,2009,A,,A,,A,,R,15.0,Z,0.0,R,15.0,R,9.0,R,60.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,A,,R,33
103954,2009,A,,A,,A,,R,23.0,R,0.0,R,23.0,R,23.0,R,100.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,20
103963,2009,A,,A,,A,,R,207.0,R,0.0,R,207.0,R,120.0,R,58.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,A,,R,30
104090,2009,A,,A,,A,,R,10.0,R,0.0,R,10.0,R,4.0,R,40.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,13
104151,2009,R,8261.0,R,15042.0,R,55.0,R,8458.0,R,141.0,R,8317.0,R,6750.0,R,81.0,R,1249.0,R,24.0,R,1225.0,R,724.0,R,59.0,R,23
104160,2009,R,799.0,R,1879.0,R,43.0,R,472.0,Z,0.0,R,472.0,R,288.0,R,61.0,R,692.0,Z,0.0,R,692.0,R,268.0,R,39.0,R,21
104179,2009,R,6782.0,R,8878.0,R,76.0,R,6331.0,R,0.0,R,6331.0,R,4946.0,R,78.0,R,378.0,R,0.0,R,378.0,R,220.0,R,58.0,R,20
104188,2009,R,24.0,R,47.0,R,51.0,R,53.0,R,0.0,R,53.0,R,41.0,R,77.0,R,33.0,R,0.0,R,33.0,R,24.0,R,73.0,R,4
104294,2009,A,,A,,A,,R,158.0,R,0.0,R,158.0,R,143.0,R,91.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,17
104346,2009,R,604.0,R,2357.0,R,26.0,R,505.0,R,0.0,R,505.0,R,279.0,R,55.0,R,798.0,R,0.0,R,798.0,R,263.0,R,33.0,R,14
104364,2009,R,100.0,R,100.0,R,100.0,R,90.0,R,0.0,R,90.0,R,35.0,R,39.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,12
104391,2009,A,,A,,A,,R,34.0,R,0.0,R,34.0,R,30.0,R,88.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,18
104425,2009,R,376.0,R,1244.0,R,30.0,R,275.0,R,0.0,R,275.0,R,163.0,R,59.0,R,318.0,R,0.0,R,318.0,R,108.0,R,34.0,R,14
104434,2009,A,,A,,A,,R,21.0,Z,0.0,R,21.0,R,14.0,R,67.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,A,,R,16
104443,2009,A,,A,,A,,R,39.0,Z,0.0,R,39.0,R,29.0,R,74.0,R,26.0,Z,0.0,R,26.0,R,12.0,R,46.0,R,14
104504,2009,A,,A,,A,,R,56.0,R,0.0,R,56.0,R,44.0,R,79.0,R,27.0,R,0.0,R,27.0,R,20.0,R,74.0,R,22
104531,2009,R,238.0,R,601.0,R,40.0,R,154.0,R,0.0,R,154.0,R,84.0,R,55.0,R,73.0,R,1.0,R,72.0,R,23.0,R,32.0,R,21
104568,2009,A,,A,,A,,R,26.0,R,0.0,R,26.0,R,11.0,R,42.0,R,14.0,R,0.0,R,14.0,R,5.0,R,36.0,R,17
104577,2009,R,648.0,R,1980.0,R,33.0,R,707.0,R,12.0,R,695.0,R,378.0,R,54.0,R,694.0,R,20.0,R,674.0,R,289.0,R,43.0,R,22
104586,2009,R,318.0,R,417.0,R,76.0,R,416.0,R,0.0,R,416.0,R,313.0,R,75.0,R,2.0,R,0.0,R,2.0,R,2.0,R,100.0,R,16
104665,2009,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,3
104708,2009,R,2036.0,R,6709.0,R,30.0,R,1564.0,R,0.0,R,1564.0,R,999.0,R,64.0,R,1149.0,R,0.0,R,1149.0,R,432.0,R,38.0,R,24
104717,2009,R,1222.0,R,9839.0,R,12.0,R,343.0,R,0.0,R,343.0,R,133.0,R,39.0,R,1018.0,R,0.0,R,1018.0,R,278.0,R,27.0,R,20
104805,2009,A,,A,,A,,R,115.0,R,0.0,R,115.0,R,110.0,R,96.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,20
104911,2009,A,,A,,A,,R,68.0,R,1.0,R,67.0,R,66.0,R,99.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,20
104984,2009,A,,A,,A,,R,101.0,R,0.0,R,101.0,R,54.0,R,53.0,R,43.0,R,0.0,R,43.0,R,4.0,R,9.0,R,18
105118,2009,A,,A,,A,,R,363.0,R,0.0,R,363.0,R,155.0,R,43.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,34
105127,2009,A,,A,,A,,R,30.0,R,0.0,R,30.0,R,30.0,R,100.0,R,40.0,R,0.0,R,40.0,R,40.0,R,100.0,R,18
105145,2009,R,228.0,R,2175.0,R,10.0,R,172.0,R,0.0,R,172.0,R,103.0,R,60.0,R,392.0,R,0.0,R,392.0,R,131.0,R,33.0,R,9
105154,2009,R,2432.0,R,7632.0,R,32.0,R,1695.0,R,0.0,R,1695.0,R,1067.0,R,63.0,R,1648.0,R,0.0,R,1648.0,R,616.0,R,37.0,R,24
105163,2009,R,107.0,R,128.0,R,84.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,26
105172,2009,R,85.0,R,124.0,R,69.0,R,7.0,R,0.0,R,7.0,R,4.0,R,57.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,19
105206,2009,R,275.0,R,1809.0,R,15.0,R,328.0,Z,0.0,R,328.0,R,147.0,R,45.0,R,1320.0,Z,0.0,R,1320.0,R,470.0,R,36.0,R,19
105215,2009,A,,A,,A,,R,577.0,R,1.0,R,576.0,R,540.0,R,94.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,30
105297,2009,R,310.0,R,620.0,R,50.0,R,0.0,Z,0.0,R,0.0,Z,0.0,A,,R,0.0,Z,0.0,R,0.0,Z,0.0,A,,R,25
105330,2009,R,3454.0,R,5666.0,R,61.0,R,3309.0,R,0.0,R,3309.0,R,2367.0,R,72.0,R,279.0,R,0.0,R,279.0,R,174.0,R,62.0,R,19
105349,2009,R,99.0,R,1353.0,R,7.0,R,116.0,R,0.0,R,116.0,R,34.0,R,29.0,R,86.0,R,0.0,R,86.0,R,22.0,R,26.0,R,17
105367,2009,A,,A,,A,,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,Z,0.0,R,0.0,R,0.0,A,,R,15
105428,2009,R,725.0,R,4226.0,R,17.0,R,469.0,R,0.0,R,469.0,R,294.0,R,63.0,R,513.0,R,0.0,R,513.0,R,221.0,R,43.0,R,21
105482,2009,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,28
105516,2009,A,,A,,A,,R,190.0,R,0.0,R,190.0,R,85.0,R,45.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,13
105525,2009,R,3146.0,R,11730.0,R,27.0,R,2677.0,R,0.0,R,2677.0,R,1737.0,R,65.0,R,4570.0,R,0.0,R,4570.0,R,1587.0,R,35.0,R,21
105534,2009,A,,A,,A,,R,394.0,R,0.0,R,394.0,R,266.0,R,68.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,25
105543,2009,A,,A,,A,,R,255.0,R,0.0,R,255.0,R,195.0,R,76.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,25
105589,2009,R,73.0,R,222.0,R,33.0,R,89.0,R,0.0,R,89.0,R,62.0,R,70.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,11
105659,2009,A,,A,,A,,R,444.0,R,0.0,R,444.0,R,324.0,R,73.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,27
105668,2009,R,208.0,R,6115.0,R,3.0,R,150.0,R,0.0,R,150.0,R,77.0,R,51.0,R,496.0,R,0.0,R,496.0,R,87.0,R,18.0,R,36
105677,2009,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,6
105701,2009,A,,A,,A,,R,29.0,R,0.0,R,29.0,R,26.0,R,90.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,16
105747,2009,R,1096.0,R,3788.0,R,29.0,R,885.0,R,0.0,R,885.0,R,544.0,R,61.0,R,503.0,R,0.0,R,503.0,R,198.0,R,39.0,R,20
105792,2009,R,390.0,R,2078.0,R,19.0,R,296.0,R,0.0,R,296.0,R,157.0,R,53.0,R,289.0,R,0.0,R,289.0,R,108.0,R,37.0,R,21
105899,2009,R,87.0,R,142.0,R,61.0,R,68.0,R,0.0,R,68.0,R,46.0,R,68.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,28
105987,2009,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,21
106041,2009,A,,A,,A,,R,704.0,R,1.0,R,703.0,R,648.0,R,92.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,30
106102,2009,A,,A,,A,,R,38.0,R,0.0,R,38.0,R,9.0,R,24.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,30
106111,2009,A,,A,,A,,R,55.0,Z,0.0,R,55.0,R,27.0,R,49.0,R,19.0,Z,0.0,R,19.0,R,9.0,R,47.0,R,18
106148,2009,R,345.0,R,1424.0,R,24.0,R,371.0,R,0.0,R,371.0,R,196.0,R,53.0,R,451.0,R,0.0,R,451.0,R,151.0,R,33.0,R,21
106245,2009,R,674.0,R,2056.0,R,33.0,R,620.0,R,0.0,R,620.0,R,406.0,R,65.0,R,56.0,R,0.0,R,56.0,R,16.0,R,29.0,R,11
106263,2009,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,10
106281,2009,A,,A,,A,,R,14.0,R,0.0,R,14.0,R,7.0,R,50.0,R,2.0,R,0.0,R,2.0,R,1.0,R,50.0,R,9
106306,2009,R,119.0,R,323.0,R,37.0,R,311.0,R,0.0,R,311.0,R,200.0,R,64.0,R,8.0,R,0.0,R,8.0,R,5.0,R,63.0,R,15
106315,2009,A,,A,,A,,R,18.0,Z,0.0,R,18.0,R,10.0,R,56.0,R,6.0,Z,0.0,R,6.0,R,5.0,R,83.0,R,11
106324,2009,A,,A,,A,,R,12.0,R,0.0,R,12.0,R,12.0,R,100.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,10
106342,2009,R,217.0,R,312.0,R,70.0,R,109.0,R,0.0,R,109.0,R,68.0,R,62.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,13
106351,2009,A,,A,,A,,R,18.0,R,0.0,R,18.0,R,14.0,R,78.0,R,10.0,Z,0.0,R,10.0,R,9.0,R,90.0,R,20
106360,2009,A,,A,,A,,R,29.0,R,0.0,R,29.0,R,17.0,R,59.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,13
106397,2009,R,2891.0,R,4329.0,R,67.0,R,2979.0,R,0.0,R,2979.0,R,2477.0,R,83.0,R,32.0,R,0.0,R,32.0,R,17.0,R,53.0,R,18
106412,2009,R,960.0,R,1182.0,R,81.0,R,954.0,Z,0.0,R,954.0,R,610.0,R,64.0,R,26.0,Z,0.0,R,26.0,R,5.0,R,19.0,R,17
106449,2009,R,949.0,R,1460.0,R,65.0,R,783.0,R,0.0,R,783.0,R,500.0,R,64.0,R,104.0,R,0.0,R,104.0,R,51.0,R,49.0,R,19
106458,2009,R,1650.0,R,2887.0,R,57.0,R,1752.0,R,0.0,R,1752.0,R,1190.0,R,68.0,R,150.0,R,0.0,R,150.0,R,57.0,R,38.0,R,17
106467,2009,R,1748.0,R,2247.0,R,78.0,R,1253.0,R,0.0,R,1253.0,R,894.0,R,71.0,R,48.0,R,0.0,R,48.0,R,31.0,R,65.0,R,18
106485,2009,R,742.0,R,1292.0,R,57.0,R,560.0,R,0.0,R,560.0,R,281.0,R,50.0,R,23.0,R,0.0,R,23.0,R,4.0,R,17.0,R,17
106494,2009,A,,A,,A,,R,42.0,R,0.0,R,42.0,R,33.0,R,79.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,15
106546,2009,A,,A,,A,,R,51.0,R,0.0,R,51.0,R,24.0,R,47.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,14
106607,2009,A,,A,,A,,R,34.0,R,0.0,R,34.0,R,23.0,R,68.0,R,2.0,R,0.0,R,2.0,R,1.0,R,50.0,R,11
106625,2009,R,494.0,R,765.0,R,65.0,R,344.0,R,0.0,R,344.0,R,207.0,R,60.0,R,36.0,R,0.0,R,36.0,R,18.0,R,50.0,R,21
106704,2009,R,1753.0,R,2277.0,R,77.0,R,2075.0,R,0.0,R,2075.0,R,1480.0,R,71.0,R,36.0,R,0.0,R,36.0,R,15.0,R,42.0,R,18
106713,2009,R,125.0,R,215.0,R,58.0,R,104.0,R,1.0,R,103.0,R,61.0,R,59.0,R,4.0,R,0.0,R,4.0,R,2.0,R,50.0,R,21
106795,2009,R,149.0,R,595.0,R,25.0,R,134.0,R,0.0,R,134.0,R,86.0,R,64.0,R,31.0,R,0.0,R,31.0,R,21.0,R,68.0,R,15
106810,2009,R,57.0,R,82.0,R,70.0,R,62.0,R,0.0,R,62.0,R,27.0,R,44.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,10
106829,2009,A,,A,,A,,R,75.0,R,0.0,R,75.0,R,35.0,R,47.0,R,23.0,R,0.0,R,23.0,R,13.0,R,57.0,R,9
106838,2009,A,,A,,A,,R,8.0,R,0.0,R,8.0,R,3.0,R,38.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,24
106883,2009,R,293.0,R,538.0,R,54.0,R,242.0,R,0.0,R,242.0,R,121.0,R,50.0,R,56.0,R,0.0,R,56.0,R,17.0,R,30.0,R,20
106892,2009,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,29
106908,2009,A,,A,,A,,R,65.0,R,0.0,R,65.0,R,50.0,R,77.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,16
