UNITID,Year,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTIN,RRFTIN,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTIN,RRPTIN,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
102049,2018,R,958.0,R,1089.0,R,88.0,R,857.0,R,0.0,R,0.0,R,857.0,R,774.0,R,90.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,12.0
102058,2018,P,50.0,P,187.0,P,27.0,P,46.0,P,0.0,P,0.0,P,46.0,P,15.0,P,33.0,P,0.0,P,0.0,P,0.0,P,0.0,P,0.0,A,,P,13.0
102067,2018,R,756.0,R,1654.0,R,46.0,R,795.0,R,0.0,R,0.0,R,795.0,R,459.0,R,58.0,R,373.0,R,0.0,R,0.0,R,373.0,R,149.0,R,40.0,R,19.0
102076,2018,R,449.0,R,963.0,R,47.0,R,539.0,R,0.0,R,0.0,R,539.0,R,336.0,R,62.0,R,69.0,R,0.0,R,0.0,R,69.0,R,27.0,R,39.0,R,21.0
102094,2018,R,1892.0,R,2894.0,R,65.0,R,1868.0,R,0.0,R,0.0,R,1868.0,R,1390.0,R,74.0,R,15.0,R,0.0,R,0.0,R,15.0,R,7.0,R,47.0,R,18.0
102234,2018,R,309.0,R,333.0,R,93.0,R,395.0,R,0.0,R,0.0,R,395.0,R,285.0,R,72.0,A,,A,,A,,A,,A,,A,,R,13.0
102270,2018,R,144.0,R,340.0,R,42.0,R,118.0,R,0.0,R,0.0,R,118.0,R,80.0,R,68.0,R,45.0,R,0.0,R,0.0,R,45.0,R,2.0,R,4.0,R,15.0
102298,2018,R,275.0,R,399.0,R,69.0,R,157.0,R,0.0,R,0.0,R,157.0,R,110.0,R,70.0,R,3.0,R,0.0,R,0.0,R,3.0,R,2.0,R,67.0,R,22.0
102313,2018,R,265.0,R,865.0,R,31.0,R,289.0,R,0.0,R,0.0,R,289.0,R,154.0,R,53.0,R,152.0,R,0.0,R,0.0,R,152.0,R,55.0,R,36.0,R,14.0
102368,2018,R,1691.0,R,3512.0,R,48.0,R,1866.0,R,0.0,R,0.0,R,1866.0,R,1358.0,R,73.0,R,209.0,R,0.0,R,0.0,R,209.0,R,70.0,R,33.0,R,16.0
102377,2018,R,561.0,R,660.0,R,85.0,R,615.0,R,0.0,R,0.0,R,615.0,R,433.0,R,70.0,R,1.0,R,0.0,R,0.0,R,1.0,R,1.0,R,100.0,R,14.0
102395,2018,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,8.0
102429,2018,R,606.0,R,1644.0,R,37.0,R,646.0,R,0.0,Z,0.0,R,646.0,R,395.0,R,61.0,R,174.0,R,0.0,R,0.0,R,174.0,R,79.0,R,45.0,R,16.0
102553,2018,R,1151.0,R,2312.0,R,50.0,R,946.0,Z,0.0,Z,0.0,R,946.0,R,633.0,R,67.0,R,252.0,Z,0.0,Z,0.0,R,252.0,R,119.0,R,47.0,R,14.0
102580,2018,R,9.0,R,20.0,R,45.0,R,1.0,R,0.0,R,0.0,R,1.0,R,1.0,R,100.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,6.0
102614,2018,R,584.0,R,1640.0,R,36.0,R,387.0,Z,0.0,Z,0.0,R,387.0,R,284.0,R,73.0,R,33.0,Z,0.0,Z,0.0,R,33.0,R,20.0,R,61.0,R,11.0
102632,2018,R,164.0,R,489.0,R,34.0,R,70.0,Z,0.0,Z,0.0,R,70.0,R,52.0,R,74.0,R,6.0,Z,0.0,Z,0.0,R,6.0,R,3.0,R,50.0,R,10.0
102669,2018,R,36.0,R,119.0,R,30.0,R,32.0,R,0.0,R,0.0,R,32.0,R,26.0,R,81.0,R,3.0,R,0.0,R,0.0,R,3.0,R,2.0,R,67.0,R,7.0
102711,2018,A,,A,,A,,R,143.0,R,0.0,R,0.0,R,143.0,R,135.0,R,94.0,R,713.0,R,0.0,R,0.0,R,713.0,R,695.0,R,97.0,R,15.0
102845,2018,A,,A,,A,,R,2.0,R,0.0,R,0.0,R,2.0,R,1.0,R,50.0,A,,A,,A,,A,,A,,A,,R,25.0
103501,2018,A,,A,,A,,R,255.0,R,0.0,R,0.0,R,255.0,R,184.0,R,72.0,A,,A,,A,,A,,A,,A,,R,15.0
103741,2018,A,,A,,A,,R,39.0,R,0.0,Z,0.0,R,39.0,R,27.0,R,69.0,R,9.0,R,0.0,Z,0.0,R,9.0,R,5.0,R,56.0,R,18.0
103893,2018,A,,A,,A,,R,122.0,Z,0.0,Z,0.0,R,122.0,R,83.0,R,68.0,Z,0.0,Z,0.0,Z,0.0,R,0.0,R,0.0,A,,R,39.0
103909,2018,A,,A,,A,,R,70.0,Z,0.0,Z,0.0,R,70.0,R,43.0,R,61.0,Z,0.0,Z,0.0,Z,0.0,R,0.0,R,0.0,A,,R,26.0
103927,2018,A,,A,,A,,R,57.0,Z,0.0,Z,0.0,R,57.0,R,33.0,R,58.0,Z,0.0,Z,0.0,Z,0.0,R,0.0,R,0.0,A,,R,34.0
103945,2018,A,,A,,A,,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,A,,A,,A,,A,,A,,A,,R,11.0
103954,2018,A,,A,,A,,R,2.0,R,0.0,R,0.0,R,2.0,R,0.0,R,0.0,A,,A,,A,,A,,A,,A,,R,20.0
103963,2018,A,,A,,A,,R,298.0,Z,0.0,Z,0.0,R,298.0,R,165.0,R,55.0,A,,A,,A,,A,,A,,A,,R,22.0
104090,2018,A,,A,,A,,R,74.0,Z,0.0,Z,0.0,R,74.0,R,18.0,R,24.0,R,142.0,Z,0.0,Z,0.0,R,142.0,R,93.0,R,65.0,R,16.0
104151,2018,R,8809.0,R,12232.0,R,72.0,R,7822.0,R,72.0,R,0.0,R,7750.0,R,6793.0,R,88.0,R,52.0,R,2.0,R,0.0,R,50.0,R,24.0,R,48.0,R,19.0
104160,2018,R,762.0,R,2778.0,R,27.0,R,647.0,R,0.0,R,0.0,R,647.0,R,429.0,R,66.0,R,1081.0,R,0.0,R,0.0,R,1081.0,R,468.0,R,43.0,R,18.0
104179,2018,R,6011.0,R,10467.0,R,57.0,R,5902.0,R,27.0,R,0.0,R,5875.0,R,4773.0,R,81.0,R,1458.0,R,0.0,R,0.0,R,1458.0,R,929.0,R,64.0,R,15.0
104188,2018,R,23.0,R,43.0,R,53.0,R,16.0,R,0.0,R,0.0,R,16.0,R,13.0,R,81.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,10.0
104346,2018,R,595.0,R,2067.0,R,29.0,R,514.0,R,0.0,R,0.0,R,514.0,R,275.0,R,54.0,R,659.0,R,0.0,R,0.0,R,659.0,R,188.0,R,29.0,R,17.0
104391,2018,A,,A,,A,,R,48.0,R,1.0,R,0.0,R,47.0,R,42.0,R,89.0,A,,A,,A,,A,,A,,A,,R,18.0
104425,2018,R,519.0,R,961.0,R,54.0,R,444.0,R,0.0,R,0.0,R,444.0,R,279.0,R,63.0,R,183.0,R,0.0,R,0.0,R,183.0,R,78.0,R,43.0,R,16.0
104434,2018,A,,A,,A,,R,16.0,R,0.0,Z,0.0,R,16.0,R,13.0,R,81.0,A,,A,,A,,A,,A,,A,,R,16.0
104443,2018,A,,A,,A,,R,18.0,R,0.0,Z,0.0,R,18.0,R,10.0,R,56.0,R,4.0,R,0.0,Z,0.0,R,4.0,R,2.0,R,50.0,R,13.0
104504,2018,A,,A,,A,,R,17.0,Z,0.0,Z,0.0,R,17.0,R,13.0,R,76.0,R,13.0,Z,0.0,Z,0.0,R,13.0,R,10.0,R,77.0,R,30.0
104568,2018,A,,A,,A,,R,103.0,R,0.0,R,0.0,R,103.0,R,92.0,R,89.0,R,118.0,R,0.0,R,0.0,R,118.0,R,108.0,R,92.0,R,17.0
104577,2018,R,496.0,R,1395.0,R,36.0,R,350.0,Z,0.0,R,0.0,R,350.0,R,223.0,R,64.0,R,247.0,Z,0.0,R,0.0,R,247.0,R,86.0,R,35.0,R,17.0
104586,2018,R,609.0,R,715.0,R,85.0,R,678.0,R,0.0,R,0.0,R,678.0,R,552.0,R,81.0,R,3.0,R,0.0,R,0.0,R,3.0,R,2.0,R,67.0,R,17.0
104708,2018,R,1533.0,R,4735.0,R,32.0,R,1680.0,R,0.0,Z,0.0,R,1680.0,R,1067.0,R,64.0,R,1042.0,R,0.0,Z,0.0,R,1042.0,R,452.0,R,43.0,R,22.0
104717,2018,R,2725.0,R,18010.0,R,15.0,R,2399.0,R,0.0,R,0.0,R,2399.0,R,1528.0,R,64.0,R,992.0,R,2.0,R,0.0,R,990.0,R,358.0,R,36.0,R,20.0
105145,2018,R,295.0,R,1564.0,R,19.0,R,312.0,R,0.0,Z,0.0,R,312.0,R,178.0,R,57.0,R,261.0,R,0.0,Z,0.0,R,261.0,R,116.0,R,44.0,R,15.0
105154,2018,R,1471.0,R,5806.0,R,25.0,R,1375.0,R,0.0,Z,0.0,R,1375.0,R,903.0,R,66.0,R,1004.0,R,0.0,Z,0.0,R,1004.0,R,407.0,R,41.0,R,22.0
105206,2018,R,126.0,R,760.0,R,17.0,R,153.0,R,0.0,R,0.0,R,153.0,R,79.0,R,52.0,R,346.0,R,0.0,R,0.0,R,346.0,R,136.0,R,39.0,R,13.0
105215,2018,A,,A,,A,,R,129.0,R,0.0,R,0.0,R,129.0,R,105.0,R,81.0,A,,A,,A,,A,,A,,A,,R,32.0
105297,2018,R,135.0,R,342.0,R,39.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,14.0
105330,2018,R,5047.0,R,8748.0,R,58.0,R,5260.0,R,1.0,R,0.0,R,5259.0,R,3863.0,R,73.0,R,637.0,R,2.0,R,0.0,R,635.0,R,309.0,R,49.0,R,19.0
105349,2018,R,32.0,R,1570.0,R,2.0,R,70.0,R,0.0,R,0.0,R,70.0,R,31.0,R,44.0,R,145.0,R,0.0,R,0.0,R,145.0,R,45.0,R,31.0,R,15.0
105367,2018,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,8.0
105428,2018,R,648.0,R,3203.0,R,20.0,R,641.0,R,0.0,Z,0.0,R,641.0,R,376.0,R,59.0,R,598.0,R,0.0,Z,0.0,R,598.0,R,212.0,R,35.0,R,19.0
105482,2018,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,15.0
105525,2018,R,1468.0,R,5706.0,R,26.0,R,2129.0,R,1.0,R,0.0,R,2128.0,R,1266.0,R,59.0,R,2345.0,R,0.0,R,0.0,R,2345.0,R,942.0,R,40.0,R,19.0
105534,2018,A,,A,,A,,R,0.0,Z,0.0,Z,0.0,R,0.0,R,0.0,A,,A,,A,,A,,A,,A,,A,,R,25.0
105543,2018,A,,A,,A,,R,75.0,R,0.0,R,0.0,R,75.0,R,53.0,R,71.0,A,,A,,A,,A,,A,,A,,R,25.0
105589,2018,R,45.0,R,136.0,R,33.0,R,64.0,R,0.0,R,0.0,R,64.0,R,46.0,R,72.0,A,,A,,A,,A,,A,,A,,R,9.0
105659,2018,A,,A,,A,,R,187.0,R,0.0,R,0.0,R,187.0,R,140.0,R,75.0,A,,A,,A,,A,,A,,A,,R,34.0
105668,2018,R,94.0,R,4752.0,R,2.0,R,77.0,R,0.0,Z,0.0,R,77.0,R,23.0,R,30.0,R,222.0,R,0.0,Z,0.0,R,222.0,R,64.0,R,29.0,R,31.0
105677,2018,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,6.0
105747,2018,R,462.0,R,2418.0,R,19.0,R,484.0,R,0.0,Z,0.0,R,484.0,R,311.0,R,64.0,R,259.0,R,0.0,Z,0.0,R,259.0,R,118.0,R,46.0,R,19.0
105792,2018,R,386.0,R,1281.0,R,30.0,R,444.0,R,0.0,Z,0.0,R,444.0,R,267.0,R,60.0,R,251.0,R,0.0,Z,0.0,R,251.0,R,81.0,R,32.0,R,19.0
105899,2018,R,153.0,R,361.0,R,42.0,R,152.0,R,0.0,R,0.0,R,152.0,R,90.0,R,59.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,14.0
106041,2018,A,,A,,A,,R,433.0,R,2.0,R,0.0,R,431.0,R,339.0,R,79.0,A,,A,,A,,A,,A,,A,,R,37.0
106111,2018,A,,A,,A,,R,40.0,R,0.0,Z,0.0,R,40.0,R,22.0,R,55.0,R,9.0,R,0.0,Z,0.0,R,9.0,R,7.0,R,78.0,R,16.0
106148,2018,R,508.0,R,2387.0,R,21.0,R,527.0,R,0.0,R,0.0,R,527.0,R,308.0,R,58.0,R,598.0,R,6.0,Z,0.0,R,592.0,R,257.0,R,43.0,R,18.0
106245,2018,R,557.0,R,2227.0,R,25.0,R,717.0,R,0.0,R,0.0,R,717.0,R,485.0,R,68.0,R,45.0,R,0.0,R,0.0,R,45.0,R,18.0,R,40.0,R,12.0
106263,2018,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,10.0
106306,2018,R,176.0,R,267.0,R,66.0,R,14.0,R,0.0,R,0.0,R,14.0,R,7.0,R,50.0,R,1.0,R,0.0,R,0.0,R,1.0,R,0.0,R,0.0,R,23.0
106315,2018,A,,A,,A,,R,25.0,R,0.0,R,0.0,R,25.0,R,19.0,R,76.0,A,,A,,A,,A,,A,,A,,R,20.0
106324,2018,A,,A,,A,,R,20.0,R,0.0,R,0.0,R,20.0,R,17.0,R,85.0,R,1.0,R,0.0,R,0.0,R,1.0,R,0.0,R,0.0,R,4.0
106342,2018,R,215.0,R,255.0,R,84.0,R,190.0,R,1.0,R,0.0,R,189.0,R,135.0,R,71.0,A,,A,,A,,A,,A,,A,,R,10.0
106351,2018,A,,A,,A,,R,15.0,R,0.0,R,0.0,R,15.0,R,9.0,R,60.0,A,,A,,A,,A,,A,,A,,R,20.0
106360,2018,A,,A,,A,,R,9.0,R,0.0,Z,0.0,R,9.0,R,4.0,R,44.0,A,,A,,A,,A,,A,,A,,R,13.0
106397,2018,R,4977.0,R,6512.0,R,76.0,R,5032.0,R,1.0,Z,0.0,R,5031.0,R,4216.0,R,84.0,R,33.0,R,0.0,Z,0.0,R,33.0,R,24.0,R,73.0,R,18.0
106412,2018,R,563.0,R,704.0,R,80.0,R,507.0,R,1.0,Z,0.0,R,506.0,R,356.0,R,70.0,R,7.0,R,0.0,Z,0.0,R,7.0,R,1.0,R,14.0,R,15.0
106449,2018,R,661.0,R,962.0,R,69.0,R,730.0,R,1.0,R,0.0,R,729.0,R,478.0,R,66.0,R,97.0,R,0.0,R,0.0,R,97.0,R,33.0,R,34.0,R,17.0
106458,2018,R,1525.0,R,2391.0,R,64.0,R,1405.0,R,1.0,R,0.0,R,1404.0,R,1074.0,R,76.0,R,22.0,R,0.0,R,0.0,R,22.0,R,7.0,R,32.0,R,18.0
106467,2018,R,1633.0,R,2124.0,R,77.0,R,1514.0,Z,0.0,Z,0.0,R,1514.0,R,1065.0,R,70.0,R,24.0,Z,0.0,Z,0.0,R,24.0,R,12.0,R,50.0,R,18.0
106485,2018,R,552.0,R,852.0,R,65.0,R,337.0,R,0.0,R,0.0,R,337.0,R,207.0,R,61.0,R,5.0,R,0.0,R,0.0,R,5.0,R,3.0,R,60.0,R,14.0
106494,2018,A,,A,,A,,R,28.0,R,1.0,Z,0.0,R,27.0,R,13.0,R,48.0,A,,A,,A,,A,,A,,A,,R,12.0
106546,2018,R,3.0,R,230.0,R,1.0,R,7.0,R,0.0,R,0.0,R,7.0,R,6.0,R,86.0,A,,A,,A,,A,,A,,A,,R,10.0
106625,2018,R,314.0,R,567.0,R,55.0,R,309.0,Z,0.0,Z,0.0,R,309.0,R,144.0,R,47.0,R,45.0,Z,0.0,Z,0.0,R,45.0,R,18.0,R,40.0,R,15.0
106704,2018,R,2023.0,R,2702.0,R,75.0,R,1927.0,R,0.0,R,0.0,R,1927.0,R,1427.0,R,74.0,R,10.0,R,0.0,R,0.0,R,10.0,R,4.0,R,40.0,R,15.0
106713,2018,R,127.0,R,246.0,R,52.0,R,136.0,R,0.0,R,0.0,R,136.0,R,73.0,R,54.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,11.0
106795,2018,R,174.0,R,603.0,R,29.0,R,213.0,R,0.0,R,0.0,R,213.0,R,128.0,R,60.0,R,86.0,R,0.0,R,0.0,R,86.0,R,29.0,R,34.0,R,16.0
106810,2018,R,53.0,R,87.0,R,61.0,R,23.0,R,1.0,R,0.0,R,22.0,R,9.0,R,41.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,8.0
106829,2018,A,,A,,A,,R,66.0,R,0.0,R,0.0,R,66.0,R,32.0,R,48.0,R,10.0,R,0.0,R,0.0,R,10.0,R,6.0,R,60.0,R,6.0
106883,2018,R,179.0,R,551.0,R,32.0,R,130.0,R,0.0,R,0.0,R,130.0,R,73.0,R,56.0,R,19.0,R,0.0,R,0.0,R,19.0,R,9.0,R,47.0,R,9.0
106892,2018,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,13.0
106908,2018,A,,A,,A,,R,64.0,R,0.0,R,0.0,R,64.0,R,46.0,R,72.0,R,4.0,Z,0.0,Z,0.0,R,4.0,R,4.0,R,100.0,R,11.0
106980,2018,R,238.0,R,605.0,R,39.0,R,430.0,R,2.0,R,0.0,R,428.0,R,231.0,R,54.0,R,129.0,R,0.0,R,0.0,R,129.0,R,32.0,R,25.0,R,19.0
106999,2018,R,237.0,R,424.0,R,56.0,R,243.0,R,0.0,R,0.0,R,243.0,R,153.0,R,63.0,R,25.0,R,0.0,R,0.0,R,25.0,R,8.0,R,32.0,R,17.0
107044,2018,R,856.0,R,1004.0,R,85.0,R,944.0,R,0.0,R,0.0,R,944.0,R,799.0,R,85.0,R,1.0,R,0.0,R,0.0,R,1.0,R,1.0,R,100.0,R,16.0
107071,2018,R,842.0,R,1485.0,R,57.0,R,615.0,R,0.0,R,0.0,R,615.0,R,396.0,R,64.0,R,2.0,R,0.0,R,0.0,R,2.0,R,0.0,R,0.0,R,14.0
107080,2018,R,309.0,R,329.0,R,94.0,R,338.0,R,0.0,R,0.0,R,338.0,R,290.0,R,86.0,A,,A,,A,,A,,A,,A,,R,10.0
