UNITID,Year,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTIN,RRFTIN,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTIN,RRPTIN,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
102298,2019,R,285.0,R,374.0,R,76.0,R,275.0,R,0.0,R,0.0,R,275.0,R,177.0,R,64.0,R,19.0,R,0.0,R,0.0,R,19.0,R,5.0,R,26.0,R,20.0
102313,2019,R,332.0,R,919.0,R,36.0,R,265.0,R,0.0,R,0.0,R,265.0,R,143.0,R,54.0,R,141.0,R,0.0,R,0.0,R,141.0,R,56.0,R,40.0,R,15.0
102368,2019,R,1395.0,R,3467.0,R,40.0,R,1654.0,R,0.0,R,0.0,R,1654.0,R,1242.0,R,75.0,R,201.0,R,0.0,R,0.0,R,201.0,R,81.0,R,40.0,R,15.0
102377,2019,R,513.0,R,607.0,R,85.0,R,561.0,R,0.0,R,0.0,R,561.0,R,417.0,R,74.0,R,1.0,R,0.0,R,0.0,R,1.0,R,1.0,R,100.0,R,10.0
102395,2019,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,9.0
102429,2019,R,597.0,R,1721.0,R,35.0,R,606.0,R,2.0,R,0.0,R,604.0,R,383.0,R,63.0,R,144.0,R,0.0,R,0.0,R,144.0,R,77.0,R,53.0,R,16.0
102553,2019,R,1007.0,R,2272.0,R,44.0,R,856.0,Z,0.0,Z,0.0,R,856.0,R,568.0,R,66.0,R,239.0,Z,0.0,Z,0.0,R,239.0,R,100.0,R,42.0,R,14.0
102580,2019,R,5.0,R,11.0,R,45.0,R,7.0,R,0.0,R,0.0,R,7.0,R,3.0,R,43.0,A,,A,,A,,A,,A,,A,,R,6.0
102614,2019,R,539.0,R,1617.0,R,33.0,R,398.0,Z,0.0,Z,0.0,R,398.0,R,290.0,R,73.0,R,47.0,Z,0.0,Z,0.0,R,47.0,R,18.0,R,38.0,R,10.0
102632,2019,R,109.0,R,391.0,R,28.0,R,90.0,Z,0.0,Z,0.0,R,90.0,R,53.0,R,59.0,R,11.0,Z,0.0,Z,0.0,R,11.0,R,5.0,R,45.0,R,10.0
102669,2019,R,48.0,R,135.0,R,36.0,R,36.0,R,0.0,R,0.0,R,36.0,R,26.0,R,72.0,R,5.0,R,0.0,R,0.0,R,5.0,R,1.0,R,20.0,R,7.0
102711,2019,A,,A,,A,,R,85.0,R,0.0,R,0.0,R,85.0,R,82.0,R,96.0,R,638.0,R,0.0,R,0.0,R,638.0,R,628.0,R,98.0,R,15.0
102845,2019,A,,A,,A,,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,A,,A,,A,,A,,A,,A,,R,25.0
103501,2019,A,,A,,A,,R,230.0,R,0.0,R,0.0,R,230.0,R,168.0,R,73.0,A,,A,,A,,A,,A,,A,,R,15.0
103741,2019,A,,A,,A,,R,50.0,R,0.0,Z,0.0,R,50.0,R,36.0,R,72.0,R,11.0,R,0.0,Z,0.0,R,11.0,R,5.0,R,45.0,R,18.0
103893,2019,A,,A,,A,,R,307.0,R,0.0,Z,0.0,R,307.0,R,216.0,R,70.0,A,,A,,A,,A,,A,,A,,R,22.0
103945,2019,A,,A,,A,,R,7.0,R,0.0,R,0.0,R,7.0,R,3.0,R,43.0,A,,A,,A,,A,,A,,A,,R,8.0
103954,2019,A,,A,,A,,R,5.0,R,0.0,R,0.0,R,5.0,R,3.0,R,60.0,A,,A,,A,,A,,A,,A,,R,20.0
103963,2019,A,,A,,A,,R,111.0,R,0.0,R,0.0,R,111.0,R,60.0,R,54.0,A,,A,,A,,A,,A,,A,,R,19.0
104090,2019,A,,A,,A,,R,95.0,R,0.0,R,0.0,R,95.0,R,92.0,R,97.0,R,46.0,R,0.0,R,0.0,R,46.0,R,16.0,R,35.0,R,16.0
104151,2019,R,9977.0,R,13335.0,R,75.0,R,8809.0,R,84.0,R,0.0,R,8725.0,R,7716.0,R,88.0,R,52.0,R,0.0,R,0.0,R,52.0,R,21.0,R,40.0,R,20.0
104160,2019,R,627.0,R,2359.0,R,27.0,R,762.0,R,0.0,R,0.0,R,762.0,R,485.0,R,64.0,R,1323.0,R,0.0,R,0.0,R,1323.0,R,643.0,R,49.0,R,19.0
104179,2019,R,6036.0,R,10745.0,R,56.0,R,6011.0,R,19.0,Z,0.0,R,5992.0,R,4986.0,R,83.0,R,1739.0,R,0.0,R,0.0,R,1739.0,R,1160.0,R,67.0,R,15.0
104188,2019,R,17.0,R,28.0,R,61.0,R,18.0,R,0.0,R,0.0,R,18.0,R,12.0,R,67.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,16.0
104346,2019,R,515.0,R,2536.0,R,20.0,R,595.0,R,0.0,R,0.0,R,595.0,R,329.0,R,55.0,R,1019.0,R,0.0,R,0.0,R,1019.0,R,352.0,R,35.0,R,16.0
104391,2019,A,,A,,A,,R,44.0,R,0.0,R,0.0,R,44.0,R,41.0,R,93.0,A,,A,,A,,A,,A,,A,,R,18.0
104425,2019,R,520.0,R,1010.0,R,51.0,R,519.0,R,0.0,R,0.0,R,519.0,R,342.0,R,66.0,R,187.0,R,0.0,R,0.0,R,187.0,R,79.0,R,42.0,R,15.0
104434,2019,A,,A,,A,,R,19.0,R,0.0,Z,0.0,R,19.0,R,15.0,R,79.0,A,,A,,A,,A,,A,,A,,R,11.0
104443,2019,A,,A,,A,,R,13.0,R,1.0,Z,0.0,R,12.0,R,9.0,R,75.0,R,9.0,R,0.0,Z,0.0,R,9.0,R,4.0,R,44.0,R,13.0
104568,2019,A,,A,,A,,R,97.0,R,2.0,R,0.0,R,95.0,R,90.0,R,95.0,R,83.0,R,1.0,R,0.0,R,82.0,R,72.0,R,88.0,R,18.0
104577,2019,R,464.0,R,1434.0,R,32.0,R,496.0,R,0.0,R,0.0,R,496.0,R,323.0,R,65.0,R,722.0,R,2.0,R,0.0,R,720.0,R,370.0,R,51.0,R,19.0
104586,2019,R,752.0,R,853.0,R,88.0,R,609.0,R,0.0,R,0.0,R,609.0,R,505.0,R,83.0,R,0.0,Z,0.0,Z,0.0,R,0.0,Z,0.0,A,,R,17.0
104708,2019,R,1397.0,R,4741.0,R,29.0,R,1533.0,R,0.0,Z,0.0,R,1533.0,R,1017.0,R,66.0,R,1010.0,R,0.0,Z,0.0,R,1010.0,R,454.0,R,45.0,R,21.0
104717,2019,R,5679.0,R,19653.0,R,29.0,R,2725.0,R,0.0,Z,0.0,R,2725.0,R,1782.0,R,65.0,R,1302.0,R,2.0,Z,0.0,R,1300.0,R,492.0,R,38.0,R,21.0
105145,2019,R,288.0,R,1748.0,R,16.0,R,295.0,R,0.0,Z,0.0,R,295.0,R,173.0,R,59.0,R,223.0,R,0.0,Z,0.0,R,223.0,R,100.0,R,45.0,R,15.0
105154,2019,R,1289.0,R,5539.0,R,23.0,R,1471.0,R,0.0,Z,0.0,R,1471.0,R,932.0,R,63.0,R,999.0,R,0.0,Z,0.0,R,999.0,R,430.0,R,43.0,R,20.0
105206,2019,R,156.0,R,845.0,R,18.0,R,126.0,R,0.0,R,0.0,R,126.0,R,63.0,R,50.0,R,278.0,R,0.0,R,0.0,R,278.0,R,110.0,R,40.0,R,13.0
105215,2019,A,,A,,A,,R,172.0,R,2.0,R,0.0,R,170.0,R,138.0,R,81.0,A,,A,,A,,A,,A,,A,,R,31.0
105297,2019,R,141.0,R,294.0,R,48.0,R,28.0,R,0.0,R,0.0,R,28.0,R,14.0,R,50.0,R,5.0,R,0.0,R,0.0,R,5.0,R,2.0,R,40.0,R,13.0
105330,2019,R,4772.0,R,8056.0,R,59.0,R,5047.0,R,0.0,R,0.0,R,5047.0,R,3914.0,R,78.0,R,821.0,R,0.0,R,0.0,R,821.0,R,413.0,R,50.0,R,19.0
105349,2019,R,40.0,R,1486.0,R,3.0,R,32.0,R,0.0,R,0.0,R,32.0,R,14.0,R,44.0,R,54.0,R,0.0,R,0.0,R,54.0,R,13.0,R,24.0,R,16.0
105367,2019,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,6.0
105428,2019,R,657.0,R,3369.0,R,20.0,R,648.0,R,0.0,Z,0.0,R,648.0,R,409.0,R,63.0,R,594.0,R,0.0,Z,0.0,R,594.0,R,237.0,R,40.0,R,17.0
105525,2019,R,1380.0,R,5830.0,R,24.0,R,1468.0,R,1.0,R,0.0,R,1467.0,R,948.0,R,65.0,R,2257.0,R,0.0,R,0.0,R,2257.0,R,1031.0,R,46.0,R,19.0
105534,2019,A,,A,,A,,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,A,,A,,A,,A,,A,,A,,R,25.0
105543,2019,A,,A,,A,,R,75.0,R,0.0,R,0.0,R,75.0,R,57.0,R,76.0,A,,A,,A,,A,,A,,A,,R,12.0
105589,2019,R,51.0,R,212.0,R,24.0,R,44.0,R,0.0,R,0.0,R,44.0,R,27.0,R,61.0,R,1.0,R,0.0,R,0.0,R,1.0,R,0.0,R,0.0,R,9.0
105659,2019,A,,A,,A,,R,292.0,R,3.0,R,0.0,R,289.0,R,234.0,R,81.0,A,,A,,A,,A,,A,,A,,R,34.0
105668,2019,R,88.0,R,4638.0,R,2.0,R,94.0,R,0.0,Z,0.0,R,94.0,R,29.0,R,31.0,R,310.0,R,0.0,Z,0.0,R,310.0,R,67.0,R,22.0,R,32.0
105677,2019,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,6.0
105747,2019,R,411.0,R,2394.0,R,17.0,R,462.0,R,0.0,Z,0.0,R,462.0,R,273.0,R,59.0,R,248.0,R,0.0,Z,0.0,R,248.0,R,116.0,R,47.0,R,17.0
105792,2019,R,362.0,R,1327.0,R,27.0,R,386.0,R,0.0,Z,0.0,R,386.0,R,228.0,R,59.0,R,205.0,R,0.0,Z,0.0,R,205.0,R,81.0,R,40.0,R,18.0
105899,2019,R,219.0,R,402.0,R,54.0,R,153.0,R,0.0,R,0.0,R,153.0,R,86.0,R,56.0,R,5.0,R,0.0,R,0.0,R,5.0,R,1.0,R,20.0,R,15.0
106041,2019,A,,A,,A,,R,493.0,R,4.0,R,0.0,R,489.0,R,356.0,R,73.0,A,,A,,A,,A,,A,,A,,R,40.0
106111,2019,A,,A,,A,,R,19.0,R,0.0,Z,0.0,R,19.0,R,8.0,R,42.0,R,13.0,R,0.0,Z,0.0,R,13.0,R,4.0,R,31.0,R,13.0
106148,2019,R,564.0,R,2514.0,R,22.0,R,508.0,R,0.0,R,0.0,R,508.0,R,306.0,R,60.0,R,588.0,R,0.0,R,0.0,R,588.0,R,251.0,R,43.0,R,19.0
106245,2019,R,563.0,R,2097.0,R,27.0,R,557.0,R,0.0,R,0.0,R,557.0,R,370.0,R,66.0,R,44.0,R,0.0,R,0.0,R,44.0,R,17.0,R,39.0,R,13.0
106263,2019,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,14.0
106306,2019,R,201.0,R,306.0,R,66.0,R,14.0,R,0.0,R,0.0,R,14.0,R,5.0,R,36.0,R,7.0,R,0.0,R,0.0,R,7.0,R,1.0,R,14.0,R,24.0
106315,2019,A,,A,,A,,R,4.0,R,0.0,R,0.0,R,4.0,R,3.0,R,75.0,A,,A,,A,,A,,A,,A,,R,20.0
106324,2019,A,,A,,A,,R,9.0,R,0.0,R,0.0,R,9.0,R,7.0,R,78.0,R,2.0,R,0.0,R,0.0,R,2.0,R,0.0,R,0.0,R,7.0
106342,2019,R,173.0,R,238.0,R,73.0,R,215.0,R,0.0,R,0.0,R,215.0,R,146.0,R,68.0,A,,A,,A,,A,,A,,A,,R,10.0
106351,2019,A,,A,,A,,R,2.0,R,0.0,R,0.0,R,2.0,R,1.0,R,50.0,A,,A,,A,,A,,A,,A,,R,20.0
106360,2019,A,,A,,A,,R,11.0,R,1.0,Z,0.0,R,10.0,R,8.0,R,80.0,A,,A,,A,,A,,A,,A,,R,16.0
106397,2019,R,4564.0,R,6030.0,R,76.0,R,4977.0,R,1.0,Z,0.0,R,4976.0,R,4190.0,R,84.0,R,28.0,R,0.0,Z,0.0,R,28.0,R,14.0,R,50.0,R,18.0
106412,2019,R,481.0,R,672.0,R,72.0,R,563.0,R,1.0,R,0.0,R,562.0,R,405.0,R,72.0,R,5.0,R,0.0,R,0.0,R,5.0,R,2.0,R,40.0,R,14.0
106449,2019,R,681.0,R,968.0,R,70.0,R,661.0,R,0.0,R,0.0,R,661.0,R,383.0,R,58.0,R,79.0,Z,0.0,Z,0.0,R,79.0,R,26.0,R,33.0,R,18.0
106458,2019,R,1352.0,R,2200.0,R,61.0,R,1525.0,R,6.0,R,0.0,R,1519.0,R,1143.0,R,75.0,R,40.0,R,0.0,R,0.0,R,40.0,R,14.0,R,35.0,R,18.0
106467,2019,R,1989.0,R,2483.0,R,80.0,R,1367.0,R,0.0,R,0.0,R,1367.0,R,953.0,R,70.0,R,19.0,R,0.0,R,0.0,R,19.0,R,7.0,R,37.0,R,18.0
106485,2019,R,453.0,R,937.0,R,48.0,R,311.0,R,0.0,R,0.0,R,311.0,R,204.0,R,66.0,R,1.0,R,0.0,R,0.0,R,1.0,R,0.0,R,0.0,R,13.0
106494,2019,A,,A,,A,,R,10.0,R,1.0,R,0.0,R,9.0,R,5.0,R,56.0,A,,A,,A,,A,,A,,A,,R,16.0
106546,2019,R,4.0,R,243.0,R,2.0,R,3.0,R,0.0,R,0.0,R,3.0,R,1.0,R,33.0,A,,A,,A,,A,,A,,A,,R,10.0
106625,2019,R,294.0,R,483.0,R,61.0,R,316.0,R,0.0,R,0.0,R,316.0,R,155.0,R,49.0,R,82.0,R,0.0,R,0.0,R,82.0,R,42.0,R,51.0,R,13.0
106704,2019,R,1838.0,R,2394.0,R,77.0,R,2023.0,R,0.0,R,0.0,R,2023.0,R,1512.0,R,75.0,R,10.0,R,0.0,R,0.0,R,10.0,R,4.0,R,40.0,R,16.0
106713,2019,R,105.0,R,245.0,R,43.0,R,125.0,R,0.0,R,0.0,R,125.0,R,77.0,R,62.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,11.0
106795,2019,R,238.0,R,638.0,R,37.0,R,174.0,R,0.0,R,0.0,R,174.0,R,106.0,R,61.0,R,90.0,R,0.0,R,0.0,R,90.0,R,36.0,R,40.0,R,17.0
106810,2019,R,42.0,R,71.0,R,59.0,R,31.0,R,0.0,R,0.0,R,31.0,R,16.0,R,52.0,A,,A,,A,,A,,A,,A,,R,13.0
106883,2019,R,207.0,R,612.0,R,34.0,R,179.0,R,0.0,R,0.0,R,179.0,R,120.0,R,67.0,R,77.0,R,0.0,R,0.0,R,77.0,R,53.0,R,69.0,R,13.0
106892,2019,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,18.0
106908,2019,A,,A,,A,,R,53.0,R,27.0,Z,0.0,R,26.0,R,20.0,R,77.0,R,8.0,Z,0.0,R,0.0,R,8.0,R,8.0,R,100.0,R,16.0
106980,2019,R,358.0,R,652.0,R,55.0,R,238.0,R,6.0,R,0.0,R,232.0,R,137.0,R,59.0,R,91.0,R,0.0,R,0.0,R,91.0,R,24.0,R,26.0,R,19.0
106999,2019,R,252.0,R,331.0,R,76.0,R,237.0,R,0.0,R,0.0,R,237.0,R,155.0,R,65.0,R,23.0,R,5.0,R,0.0,R,18.0,R,11.0,R,61.0,R,13.0
107044,2019,R,804.0,R,941.0,R,85.0,R,856.0,R,0.0,R,0.0,R,856.0,R,725.0,R,85.0,R,1.0,R,0.0,R,0.0,R,1.0,R,1.0,R,100.0,R,15.0
107071,2019,R,785.0,R,1353.0,R,58.0,R,842.0,R,0.0,R,0.0,R,842.0,R,522.0,R,62.0,R,7.0,R,0.0,R,0.0,R,7.0,R,2.0,R,29.0,R,14.0
107080,2019,R,284.0,R,297.0,R,96.0,R,309.0,R,0.0,R,0.0,R,309.0,R,274.0,R,89.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,11.0
107099,2019,A,,A,,A,,R,2.0,R,0.0,R,0.0,R,2.0,R,2.0,R,100.0,A,,A,,A,,A,,A,,A,,R,19.0
107123,2019,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,8.0
107141,2019,R,318.0,R,678.0,R,47.0,R,319.0,R,0.0,Z,0.0,R,319.0,R,262.0,R,82.0,A,,A,,A,,A,,A,,A,,R,14.0
107220,2019,A,,A,,A,,R,186.0,R,0.0,R,0.0,R,186.0,R,148.0,R,80.0,A,,A,,A,,A,,A,,A,,R,5.0
107293,2019,A,,A,,A,,R,13.0,R,0.0,R,0.0,R,13.0,R,11.0,R,85.0,A,,A,,A,,A,,A,,A,,R,21.0
107318,2019,R,87.0,R,575.0,R,15.0,R,116.0,R,0.0,R,0.0,R,116.0,R,47.0,R,41.0,R,48.0,R,0.0,R,0.0,R,48.0,R,18.0,R,38.0,R,10.0
