UNITID,Year,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
100654,2010,R,1113.0,R,1345.0,R,83.0,R,1046.0,R,0.0,R,1046.0,R,780.0,R,75.0,R,8.0,R,0.0,R,8.0,R,4.0,R,50.0,R,20
100663,2010,R,1542.0,R,2967.0,R,52.0,R,1503.0,R,0.0,R,1503.0,R,1202.0,R,80.0,R,20.0,R,0.0,R,20.0,R,14.0,R,70.0,R,17
100690,2010,R,4.0,R,4.0,R,100.0,R,5.0,R,0.0,R,5.0,R,4.0,R,80.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,10
100706,2010,R,600.0,R,1395.0,R,43.0,R,774.0,R,0.0,R,774.0,R,584.0,R,75.0,R,26.0,R,0.0,R,26.0,R,14.0,R,54.0,R,16
100724,2010,R,1090.0,R,1386.0,R,79.0,R,1209.0,R,0.0,R,1209.0,R,768.0,R,64.0,R,12.0,R,0.0,R,12.0,R,5.0,R,42.0,R,17
100751,2010,R,5489.0,R,7158.0,R,77.0,R,5096.0,R,34.0,R,5062.0,R,4294.0,R,85.0,R,20.0,R,0.0,R,20.0,R,13.0,R,65.0,R,19
100760,2010,R,594.0,R,890.0,R,67.0,R,594.0,Z,0.0,R,594.0,R,358.0,R,60.0,R,92.0,Z,0.0,R,92.0,R,31.0,R,34.0,R,16
100812,2010,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,18
100830,2010,R,758.0,R,1332.0,R,57.0,R,729.0,R,0.0,R,729.0,R,396.0,R,54.0,R,139.0,R,0.0,R,139.0,R,59.0,R,42.0,R,19
100858,2010,R,4079.0,R,5176.0,R,79.0,R,3896.0,R,0.0,R,3896.0,R,3407.0,R,87.0,R,18.0,R,0.0,R,18.0,R,4.0,R,22.0,R,18
100937,2010,R,368.0,R,397.0,R,93.0,R,424.0,R,0.0,R,424.0,R,349.0,R,82.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,13
101028,2010,R,278.0,R,692.0,R,40.0,R,281.0,R,0.0,R,281.0,R,159.0,R,57.0,R,97.0,R,0.0,R,97.0,R,15.0,R,15.0,R,20
101073,2010,R,361.0,R,382.0,R,95.0,R,286.0,Z,0.0,R,286.0,R,130.0,R,45.0,R,61.0,R,0.0,R,61.0,R,4.0,R,7.0,R,21
101116,2010,R,47.0,R,322.0,R,15.0,R,21.0,R,0.0,R,21.0,R,8.0,R,38.0,R,12.0,R,0.0,R,12.0,R,1.0,R,8.0,R,14
101143,2010,R,520.0,R,1192.0,R,44.0,R,553.0,R,0.0,R,553.0,R,330.0,R,60.0,R,128.0,R,0.0,R,128.0,R,45.0,R,35.0,R,18
101161,2010,R,1035.0,R,1895.0,R,55.0,R,1070.0,R,0.0,R,1070.0,R,500.0,R,47.0,R,187.0,R,0.0,R,187.0,R,123.0,R,66.0,R,27
101189,2010,R,215.0,R,484.0,R,44.0,R,344.0,R,0.0,R,344.0,R,228.0,R,66.0,R,84.0,R,0.0,R,84.0,R,58.0,R,69.0,R,13
101240,2010,R,1523.0,R,2564.0,R,59.0,R,1573.0,R,0.0,R,1573.0,R,869.0,R,55.0,R,300.0,R,0.0,R,300.0,R,132.0,R,44.0,R,25
101286,2010,R,953.0,R,1776.0,R,54.0,R,973.0,R,0.0,R,973.0,R,551.0,R,57.0,R,184.0,R,0.0,R,184.0,R,79.0,R,43.0,R,20
101295,2010,R,1091.0,R,2204.0,R,50.0,R,1108.0,R,1.0,R,1107.0,R,674.0,R,61.0,R,157.0,R,0.0,R,157.0,R,91.0,R,58.0,R,25
101301,2010,R,415.0,R,807.0,R,51.0,R,462.0,R,0.0,R,462.0,R,202.0,R,44.0,R,36.0,R,0.0,R,36.0,R,15.0,R,42.0,R,21
101365,2010,R,17.0,R,157.0,R,11.0,R,2.0,R,0.0,R,2.0,R,1.0,R,50.0,R,0.0,R,0.0,R,0.0,Z,0.0,A,,R,14
101435,2010,R,272.0,R,371.0,R,73.0,R,237.0,R,0.0,R,237.0,R,141.0,R,59.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,13
101453,2010,R,5.0,R,12.0,R,42.0,R,2.0,R,0.0,R,2.0,R,1.0,R,50.0,R,2.0,R,0.0,R,2.0,R,1.0,R,50.0,R,5
101462,2010,R,228.0,R,862.0,R,26.0,R,240.0,Z,0.0,R,240.0,R,102.0,R,43.0,R,101.0,Z,0.0,R,101.0,R,33.0,R,33.0,R,16
101471,2010,R,297.0,R,333.0,R,89.0,R,279.0,R,0.0,R,279.0,R,139.0,R,50.0,R,19.0,R,0.0,R,19.0,R,14.0,R,74.0,R,17
101480,2010,R,1246.0,R,2258.0,R,55.0,R,1220.0,R,0.0,R,1220.0,R,829.0,R,68.0,R,32.0,R,0.0,R,32.0,R,22.0,R,69.0,R,20
101499,2010,R,264.0,R,520.0,R,51.0,R,323.0,R,0.0,R,323.0,R,132.0,R,41.0,R,126.0,R,0.0,R,126.0,R,32.0,R,25.0,R,19
101505,2010,R,1309.0,R,3898.0,R,34.0,R,1035.0,R,9.0,R,1026.0,R,609.0,R,59.0,R,498.0,R,2.0,R,496.0,R,223.0,R,45.0,R,24
101514,2010,R,1436.0,R,3508.0,R,41.0,R,1405.0,R,2.0,R,1403.0,R,921.0,R,66.0,R,723.0,R,0.0,R,723.0,R,395.0,R,55.0,R,26
101541,2010,R,93.0,R,117.0,R,79.0,R,68.0,R,0.0,R,68.0,R,43.0,R,63.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,10
101569,2010,R,1044.0,R,1948.0,R,54.0,R,1014.0,R,1.0,R,1013.0,R,536.0,R,53.0,R,229.0,R,0.0,R,229.0,R,124.0,R,54.0,R,23
101587,2010,R,290.0,R,536.0,R,54.0,R,193.0,R,0.0,R,193.0,R,121.0,R,63.0,R,16.0,R,0.0,R,16.0,R,4.0,R,25.0,R,18
101602,2010,R,433.0,R,821.0,R,53.0,R,354.0,R,0.0,R,354.0,R,179.0,R,51.0,R,49.0,R,0.0,R,49.0,R,15.0,R,31.0,R,17
101648,2010,R,232.0,R,284.0,R,82.0,R,254.0,R,1.0,R,253.0,R,86.0,R,34.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,A,,R,18
101675,2010,R,343.0,R,467.0,R,73.0,R,407.0,R,0.0,R,407.0,R,222.0,R,55.0,R,10.0,R,0.0,R,10.0,R,7.0,R,70.0,R,15
101693,2010,R,233.0,R,394.0,R,59.0,R,221.0,Z,0.0,R,221.0,R,157.0,R,71.0,R,7.0,R,0.0,R,7.0,R,2.0,R,29.0,R,12
101709,2010,R,425.0,R,647.0,R,66.0,R,409.0,R,1.0,R,408.0,R,295.0,R,72.0,R,20.0,R,0.0,R,20.0,R,9.0,R,45.0,R,17
101736,2010,R,834.0,R,1620.0,R,51.0,R,919.0,R,0.0,R,919.0,R,480.0,R,52.0,R,181.0,R,0.0,R,181.0,R,53.0,R,29.0,R,23
101879,2010,R,961.0,R,1686.0,R,57.0,R,1064.0,R,0.0,R,1064.0,R,694.0,R,65.0,R,17.0,R,0.0,R,17.0,R,12.0,R,71.0,R,21
101897,2010,R,671.0,R,1230.0,R,55.0,R,834.0,R,0.0,R,834.0,R,498.0,R,60.0,R,137.0,R,0.0,R,137.0,R,55.0,R,40.0,R,23
101912,2010,R,455.0,R,561.0,R,81.0,R,394.0,R,0.0,R,394.0,R,264.0,R,67.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,14
101949,2010,R,432.0,R,685.0,R,63.0,R,390.0,R,0.0,R,390.0,R,72.0,R,18.0,R,65.0,R,0.0,R,65.0,R,20.0,R,31.0,R,18
101958,2010,R,4.0,R,21.0,R,19.0,R,2.0,R,0.0,R,2.0,R,2.0,R,100.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,15
101994,2010,R,108.0,R,301.0,R,36.0,R,159.0,Z,0.0,R,159.0,R,105.0,R,66.0,R,27.0,Z,0.0,R,27.0,R,12.0,R,44.0,R,20
102030,2010,R,555.0,R,1510.0,R,37.0,R,524.0,R,0.0,R,524.0,R,208.0,R,40.0,R,140.0,R,0.0,R,140.0,R,53.0,R,38.0,R,19
102049,2010,R,712.0,R,857.0,R,83.0,R,732.0,R,0.0,R,732.0,R,630.0,R,86.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,12
102058,2010,R,215.0,R,356.0,R,60.0,R,150.0,R,0.0,R,150.0,R,70.0,R,47.0,R,50.0,R,0.0,R,50.0,R,20.0,R,40.0,R,15
102067,2010,R,918.0,R,1770.0,R,52.0,R,1072.0,R,0.0,R,1072.0,R,603.0,R,56.0,R,184.0,R,0.0,R,184.0,R,48.0,R,26.0,R,27
102076,2010,R,597.0,R,963.0,R,62.0,R,602.0,R,0.0,R,602.0,R,385.0,R,64.0,R,85.0,R,0.0,R,85.0,R,32.0,R,38.0,R,28
102094,2010,R,1707.0,R,2870.0,R,59.0,R,1753.0,R,0.0,R,1753.0,R,1151.0,R,66.0,R,88.0,R,0.0,R,88.0,R,50.0,R,57.0,R,22
102234,2010,R,397.0,R,455.0,R,87.0,R,353.0,R,1.0,R,352.0,R,275.0,R,78.0,R,3.0,R,0.0,R,3.0,R,2.0,R,67.0,R,15
102261,2010,R,11.0,R,47.0,R,23.0,R,24.0,R,0.0,R,24.0,R,13.0,R,54.0,R,8.0,R,0.0,R,8.0,R,5.0,R,63.0,R,12
102270,2010,R,297.0,R,422.0,R,70.0,R,431.0,R,0.0,R,431.0,R,216.0,R,50.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,18
102298,2010,R,211.0,R,271.0,R,78.0,R,243.0,R,0.0,R,243.0,R,132.0,R,54.0,R,18.0,R,0.0,R,18.0,R,10.0,R,56.0,R,18
102313,2010,R,278.0,R,723.0,R,38.0,R,384.0,R,0.0,R,384.0,R,230.0,R,60.0,R,133.0,R,0.0,R,133.0,R,58.0,R,44.0,R,13
102368,2010,R,1810.0,R,4865.0,R,37.0,R,1997.0,R,0.0,R,1997.0,R,1456.0,R,73.0,R,1326.0,R,0.0,R,1326.0,R,456.0,R,34.0,R,20
102377,2010,R,701.0,R,844.0,R,83.0,R,692.0,R,0.0,R,692.0,R,491.0,R,71.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,12
102395,2010,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,14
102429,2010,R,1006.0,R,1749.0,R,58.0,R,937.0,R,0.0,R,937.0,R,578.0,R,62.0,R,243.0,R,0.0,R,243.0,R,112.0,R,46.0,R,17
102553,2010,R,1580.0,R,3274.0,R,48.0,R,985.0,Z,0.0,R,985.0,R,700.0,R,71.0,R,258.0,R,0.0,R,258.0,R,131.0,R,51.0,R,16
102580,2010,R,10.0,R,39.0,R,26.0,R,27.0,R,0.0,R,27.0,R,17.0,R,63.0,R,1.0,R,0.0,R,1.0,R,1.0,R,100.0,R,3
102614,2010,R,854.0,R,2523.0,R,34.0,R,443.0,Z,0.0,R,443.0,R,338.0,R,76.0,R,28.0,R,0.0,R,28.0,R,16.0,R,57.0,R,12
102632,2010,R,208.0,R,905.0,R,23.0,R,93.0,Z,0.0,R,93.0,R,59.0,R,63.0,R,24.0,R,0.0,R,24.0,R,13.0,R,54.0,R,13
102669,2010,R,45.0,R,197.0,R,23.0,R,27.0,R,0.0,R,27.0,R,18.0,R,67.0,R,2.0,R,0.0,R,2.0,R,0.0,R,0.0,R,7
102711,2010,A,,A,,A,,R,229.0,R,0.0,R,229.0,R,201.0,R,88.0,R,407.0,R,0.0,R,407.0,R,405.0,R,100.0,R,15
102845,2010,R,1658.0,R,1658.0,R,100.0,R,58.0,R,0.0,R,58.0,R,13.0,R,22.0,R,140.0,R,0.0,R,140.0,R,15.0,R,11.0,R,19
103361,2010,R,26.0,R,157.0,R,17.0,R,27.0,R,0.0,R,27.0,R,5.0,R,19.0,R,7.0,R,0.0,R,7.0,R,1.0,R,14.0,R,12
103501,2010,A,,A,,A,,R,202.0,R,0.0,R,202.0,R,182.0,R,90.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,23
103644,2010,A,,A,,A,,R,30.0,R,0.0,R,30.0,R,13.0,R,43.0,R,3.0,R,0.0,R,3.0,R,0.0,R,0.0,R,61
103723,2010,R,168.0,R,303.0,R,55.0,R,143.0,R,0.0,R,143.0,R,74.0,R,52.0,R,8.0,R,0.0,R,8.0,R,1.0,R,13.0,R,20
103732,2010,A,,A,,A,,R,24.0,R,1.0,R,23.0,R,14.0,R,61.0,R,5.0,R,1.0,R,4.0,R,1.0,R,25.0,R,13
103741,2010,A,,A,,A,,R,56.0,R,0.0,R,56.0,R,28.0,R,50.0,R,23.0,R,2.0,R,21.0,R,16.0,R,76.0,R,10
103778,2010,A,,A,,A,,Z,0.0,Z,0.0,Z,0.0,Z,0.0,A,,Z,0.0,Z,0.0,Z,0.0,Z,0.0,A,,R,36
103787,2010,R,18.0,R,22.0,R,82.0,R,18.0,Z,0.0,R,18.0,R,16.0,R,89.0,R,2.0,Z,0.0,R,2.0,R,1.0,R,50.0,R,8
103811,2010,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,8
103893,2010,A,,A,,A,,R,308.0,R,0.0,R,308.0,R,219.0,R,71.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,A,,R,38
103909,2010,A,,A,,A,,R,344.0,R,0.0,R,344.0,R,247.0,R,72.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,A,,R,31
103927,2010,A,,A,,A,,R,266.0,R,0.0,R,266.0,R,169.0,R,64.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,A,,R,46
103945,2010,A,,A,,A,,R,16.0,R,0.0,R,16.0,R,11.0,R,69.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,34
103954,2010,A,,A,,A,,R,41.0,R,0.0,R,41.0,R,34.0,R,83.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,20
103963,2010,A,,A,,A,,R,577.0,Z,0.0,R,577.0,R,339.0,R,59.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,A,,R,29
104090,2010,A,,A,,A,,R,16.0,R,0.0,R,16.0,R,5.0,R,31.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,A,,R,25
104151,2010,R,7544.0,R,15967.0,R,47.0,R,8261.0,R,134.0,R,8127.0,R,6828.0,R,84.0,R,1083.0,R,23.0,R,1060.0,R,713.0,R,67.0,R,23
104160,2010,R,939.0,R,2442.0,R,38.0,R,799.0,Z,0.0,R,799.0,R,506.0,R,63.0,R,1075.0,Z,0.0,R,1075.0,R,433.0,R,40.0,R,21
104179,2010,R,6810.0,R,8998.0,R,76.0,R,6782.0,R,0.0,R,6782.0,R,5235.0,R,77.0,R,184.0,R,0.0,R,184.0,R,67.0,R,36.0,R,21
104188,2010,R,17.0,R,61.0,R,28.0,R,35.0,R,0.0,R,35.0,R,27.0,R,77.0,R,19.0,R,0.0,R,19.0,R,12.0,R,63.0,R,6
104294,2010,A,,A,,A,,R,171.0,R,0.0,R,171.0,R,150.0,R,88.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,17
104346,2010,R,514.0,R,2639.0,R,19.0,R,604.0,R,0.0,R,604.0,R,358.0,R,59.0,R,1122.0,R,0.0,R,1122.0,R,346.0,R,31.0,R,14
104364,2010,R,134.0,R,134.0,R,100.0,R,2.0,Z,0.0,R,2.0,R,0.0,R,0.0,R,0.0,Z,0.0,R,0.0,R,0.0,A,,R,10
104391,2010,A,,A,,A,,R,77.0,R,0.0,R,77.0,R,67.0,R,87.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,18
104425,2010,R,482.0,R,1581.0,R,30.0,R,376.0,R,0.0,R,376.0,R,228.0,R,61.0,R,442.0,R,0.0,R,442.0,R,148.0,R,33.0,R,16
104434,2010,A,,A,,A,,R,22.0,R,0.0,R,22.0,R,14.0,R,64.0,R,0.0,Z,0.0,R,0.0,Z,0.0,A,,R,10
104443,2010,A,,A,,A,,R,23.0,R,0.0,R,23.0,R,16.0,R,70.0,R,25.0,Z,0.0,R,25.0,R,9.0,R,36.0,R,11
104504,2010,A,,A,,A,,R,55.0,R,0.0,R,55.0,R,48.0,R,87.0,R,38.0,R,0.0,R,38.0,R,35.0,R,92.0,R,26
104531,2010,R,255.0,R,951.0,R,27.0,R,212.0,R,0.0,R,212.0,R,101.0,R,48.0,R,90.0,R,0.0,R,90.0,R,29.0,R,32.0,R,24
104568,2010,A,,A,,A,,R,29.0,Z,0.0,R,29.0,R,16.0,R,55.0,R,29.0,Z,0.0,R,29.0,R,16.0,R,55.0,R,14
104577,2010,R,842.0,R,1934.0,R,44.0,R,648.0,R,13.0,R,635.0,R,336.0,R,53.0,R,815.0,R,26.0,R,789.0,R,383.0,R,49.0,R,20
104586,2010,R,352.0,R,484.0,R,73.0,R,318.0,R,0.0,R,318.0,R,249.0,R,78.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,17
104665,2010,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,8
104708,2010,R,2235.0,R,6824.0,R,33.0,R,2036.0,R,0.0,R,2036.0,R,1225.0,R,60.0,R,1387.0,R,0.0,R,1387.0,R,563.0,R,41.0,R,24
104717,2010,R,704.0,R,7177.0,R,10.0,R,1222.0,R,0.0,R,1222.0,R,306.0,R,25.0,R,1013.0,R,0.0,R,1013.0,R,251.0,R,25.0,R,16
104805,2010,A,,A,,A,,R,434.0,R,2.0,R,432.0,R,268.0,R,62.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,30
104911,2010,A,,A,,A,,R,58.0,R,3.0,R,55.0,R,46.0,R,84.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,A,,R,12
104984,2010,A,,A,,A,,R,96.0,R,0.0,R,96.0,R,84.0,R,88.0,Z,0.0,Z,0.0,Z,0.0,Z,0.0,A,,R,20
105118,2010,A,,A,,A,,R,157.0,Z,0.0,R,157.0,R,82.0,R,52.0,R,0.0,Z,0.0,R,0.0,R,0.0,A,,R,29
105127,2010,A,,A,,A,,R,42.0,Z,0.0,R,42.0,R,41.0,R,98.0,R,27.0,Z,0.0,R,27.0,R,25.0,R,93.0,R,14
105145,2010,R,240.0,R,2030.0,R,12.0,R,228.0,R,0.0,R,228.0,R,130.0,R,57.0,R,481.0,R,0.0,R,481.0,R,145.0,R,30.0,R,18
105154,2010,R,2417.0,R,7642.0,R,32.0,R,2432.0,R,0.0,R,2432.0,R,1433.0,R,59.0,R,1890.0,R,0.0,R,1890.0,R,663.0,R,35.0,R,23
105163,2010,R,45.0,R,78.0,R,58.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,25
105172,2010,R,97.0,R,137.0,R,71.0,R,3.0,R,0.0,R,3.0,R,2.0,R,67.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,24
105206,2010,R,254.0,R,1569.0,R,16.0,R,275.0,Z,0.0,R,275.0,R,106.0,R,39.0,R,1073.0,Z,0.0,R,1073.0,R,449.0,R,42.0,R,21
105215,2010,A,,A,,A,,R,1163.0,R,4.0,R,1159.0,R,911.0,R,79.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,29
105297,2010,R,388.0,R,685.0,R,57.0,R,0.0,Z,0.0,R,0.0,Z,0.0,A,,R,0.0,Z,0.0,R,0.0,Z,0.0,A,,R,27
105330,2010,R,3789.0,R,6428.0,R,59.0,R,3454.0,R,0.0,R,3454.0,R,2453.0,R,71.0,R,248.0,R,0.0,R,248.0,R,132.0,R,53.0,R,20
105349,2010,R,149.0,R,2326.0,R,6.0,R,99.0,R,0.0,R,99.0,R,43.0,R,43.0,R,236.0,R,0.0,R,236.0,R,54.0,R,23.0,R,17
105367,2010,A,,A,,A,,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,16
105428,2010,R,734.0,R,4372.0,R,17.0,R,725.0,R,0.0,R,725.0,R,428.0,R,59.0,R,836.0,R,0.0,R,836.0,R,350.0,R,42.0,R,20
105482,2010,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,21
105516,2010,A,,A,,A,,R,123.0,R,0.0,R,123.0,R,62.0,R,50.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,19
105525,2010,R,3478.0,R,12198.0,R,29.0,R,3146.0,R,0.0,R,3146.0,R,2083.0,R,66.0,R,3473.0,R,0.0,R,3473.0,R,1341.0,R,39.0,R,29
105534,2010,A,,A,,A,,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,25
105543,2010,A,,A,,A,,R,344.0,R,0.0,R,344.0,R,268.0,R,78.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,25
105589,2010,R,76.0,R,257.0,R,30.0,R,73.0,R,0.0,R,73.0,R,44.0,R,60.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,7
105659,2010,A,,A,,A,,R,202.0,R,0.0,R,202.0,R,154.0,R,76.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,24
105668,2010,R,343.0,R,6861.0,R,5.0,R,208.0,R,0.0,R,208.0,R,81.0,R,39.0,R,773.0,R,0.0,R,773.0,R,168.0,R,22.0,R,39
105677,2010,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,6
105701,2010,A,,A,,A,,R,51.0,R,0.0,R,51.0,R,40.0,R,78.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,16
105747,2010,R,996.0,R,3677.0,R,27.0,R,1096.0,R,0.0,R,1096.0,R,684.0,R,62.0,R,507.0,R,0.0,R,507.0,R,215.0,R,42.0,R,20
105792,2010,R,424.0,R,2529.0,R,17.0,R,390.0,R,0.0,R,390.0,R,203.0,R,52.0,R,318.0,R,0.0,R,318.0,R,109.0,R,34.0,R,23
105899,2010,R,75.0,R,193.0,R,39.0,R,68.0,R,0.0,R,68.0,R,49.0,R,72.0,R,0.0,Z,0.0,R,0.0,R,0.0,A,,R,33
105987,2010,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,21
106041,2010,A,,A,,A,,R,1160.0,R,1.0,R,1159.0,R,882.0,R,76.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,34
106102,2010,A,,A,,A,,R,9.0,R,0.0,R,9.0,R,6.0,R,67.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,19
106111,2010,A,,A,,A,,R,52.0,R,0.0,R,52.0,R,20.0,R,38.0,R,14.0,Z,0.0,R,14.0,R,9.0,R,64.0,R,15
106148,2010,R,498.0,R,2236.0,R,22.0,R,345.0,R,0.0,R,345.0,R,186.0,R,54.0,R,735.0,R,0.0,R,735.0,R,256.0,R,35.0,R,19
106245,2010,R,768.0,R,2478.0,R,31.0,R,666.0,R,0.0,R,666.0,R,429.0,R,64.0,R,26.0,R,0.0,R,26.0,R,10.0,R,38.0,R,16
106263,2010,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,10
106281,2010,A,,A,,A,,R,5.0,Z,0.0,R,5.0,R,4.0,R,80.0,R,1.0,R,0.0,R,1.0,R,1.0,R,100.0,R,16
106306,2010,R,385.0,R,499.0,R,77.0,R,190.0,R,0.0,R,190.0,R,96.0,R,51.0,R,40.0,R,0.0,R,40.0,R,16.0,R,40.0,R,22
106315,2010,A,,A,,A,,R,15.0,R,0.0,R,15.0,R,10.0,R,67.0,R,5.0,R,0.0,R,5.0,R,4.0,R,80.0,R,9
106324,2010,A,,A,,A,,R,12.0,R,0.0,R,12.0,R,12.0,R,100.0,R,0.0,Z,0.0,R,0.0,Z,0.0,A,,R,8
106342,2010,R,203.0,R,279.0,R,73.0,R,217.0,R,0.0,R,217.0,R,139.0,R,64.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,13
106351,2010,A,,A,,A,,R,14.0,Z,0.0,R,14.0,R,10.0,R,71.0,R,2.0,Z,0.0,R,2.0,R,1.0,R,50.0,R,20
106360,2010,A,,A,,A,,R,17.0,R,0.0,R,17.0,R,13.0,R,76.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,10
106397,2010,R,3780.0,R,5319.0,R,71.0,R,2891.0,R,0.0,R,2891.0,R,2390.0,R,83.0,R,28.0,R,0.0,R,28.0,R,18.0,R,64.0,R,18
106412,2010,R,781.0,R,962.0,R,81.0,R,960.0,Z,0.0,R,960.0,R,546.0,R,57.0,R,17.0,Z,0.0,R,17.0,R,6.0,R,35.0,R,17
106449,2010,R,809.0,R,1316.0,R,61.0,R,951.0,R,0.0,R,951.0,R,587.0,R,62.0,R,124.0,R,0.0,R,124.0,R,51.0,R,41.0,R,19
106458,2010,R,1665.0,R,2696.0,R,62.0,R,1650.0,R,0.0,R,1650.0,R,1169.0,R,71.0,R,75.0,R,0.0,R,75.0,R,26.0,R,35.0,R,19
106467,2010,R,1686.0,R,2310.0,R,73.0,R,1457.0,R,0.0,R,1457.0,R,1074.0,R,74.0,R,35.0,R,0.0,R,35.0,R,18.0,R,51.0,R,18
106485,2010,R,691.0,R,1108.0,R,62.0,R,587.0,R,0.0,R,587.0,R,253.0,R,43.0,R,53.0,R,0.0,R,53.0,R,5.0,R,9.0,R,16
106494,2010,A,,A,,A,,R,17.0,R,0.0,R,17.0,R,12.0,R,71.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,10
106546,2010,A,,A,,A,,R,62.0,R,0.0,R,62.0,R,43.0,R,69.0,R,2.0,R,0.0,R,2.0,R,1.0,R,50.0,R,12
106607,2010,A,,A,,A,,R,23.0,R,0.0,R,23.0,R,19.0,R,83.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,7
106625,2010,R,451.0,R,739.0,R,61.0,R,494.0,R,0.0,R,494.0,R,306.0,R,62.0,R,52.0,R,0.0,R,52.0,R,23.0,R,44.0,R,25
106704,2010,R,1828.0,R,2453.0,R,75.0,R,1753.0,R,0.0,R,1753.0,R,1288.0,R,73.0,R,24.0,R,0.0,R,24.0,R,9.0,R,38.0,R,17
106713,2010,R,151.0,R,289.0,R,52.0,R,58.0,Z,0.0,R,58.0,R,37.0,R,64.0,R,2.0,Z,0.0,R,2.0,Z,0.0,R,0.0,R,16
106795,2010,R,180.0,R,596.0,R,30.0,R,149.0,R,0.0,R,149.0,R,77.0,R,52.0,R,78.0,R,0.0,R,78.0,R,26.0,R,33.0,R,14
106810,2010,R,55.0,R,98.0,R,56.0,R,57.0,R,0.0,R,57.0,R,30.0,R,53.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,10
106829,2010,A,,A,,A,,R,76.0,R,0.0,R,76.0,R,37.0,R,49.0,R,15.0,R,0.0,R,15.0,R,12.0,R,80.0,R,12
106883,2010,R,234.0,R,479.0,R,49.0,R,293.0,R,0.0,R,293.0,R,136.0,R,46.0,R,53.0,R,0.0,R,53.0,R,19.0,R,36.0,R,18
106892,2010,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,20
106908,2010,A,,A,,A,,R,105.0,R,0.0,R,105.0,R,80.0,R,76.0,R,1.0,R,0.0,R,1.0,R,0.0,R,0.0,R,16
