UNITID,Year,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTIN,RRFTIN,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTIN,RRPTIN,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
100654,2020,R,1525.0,R,1712.0,R,89.0,R,1688.0,R,2.0,R,0.0,R,1686.0,R,911.0,R,54.0,R,6.0,R,0.0,R,0.0,R,6.0,R,2.0,R,33.0,R,18.0
100663,2020,R,2102.0,R,3661.0,R,57.0,R,2294.0,R,0.0,R,0.0,R,2294.0,R,1982.0,R,86.0,R,42.0,R,0.0,R,0.0,R,42.0,R,20.0,R,48.0,R,20.0
100690,2020,A,,A,,A,,R,2.0,Z,0.0,Z,0.0,R,2.0,R,1.0,R,50.0,A,,A,,A,,A,,A,,A,,R,13.0
100706,2020,R,1328.0,R,2186.0,R,61.0,R,1489.0,R,0.0,R,0.0,R,1489.0,R,1218.0,R,82.0,R,8.0,R,0.0,R,0.0,R,8.0,R,2.0,R,25.0,R,19.0
100724,2020,R,926.0,R,1123.0,R,82.0,R,1000.0,R,2.0,R,0.0,R,998.0,R,619.0,R,62.0,R,19.0,R,0.0,R,0.0,R,19.0,R,1.0,R,5.0,R,15.0
100751,2020,R,6466.0,R,7948.0,R,81.0,R,6734.0,R,2.0,R,0.0,R,6732.0,R,5872.0,R,87.0,R,30.0,R,0.0,R,0.0,R,30.0,R,17.0,R,57.0,R,20.0
100760,2020,R,225.0,R,642.0,R,35.0,R,328.0,R,0.0,R,0.0,R,328.0,R,194.0,R,59.0,R,68.0,R,0.0,R,0.0,R,68.0,R,26.0,R,38.0,R,15.0
100812,2020,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,15.0
100830,2020,R,641.0,R,1072.0,R,60.0,R,602.0,R,1.0,R,0.0,R,601.0,R,419.0,R,70.0,R,24.0,R,0.0,R,0.0,R,24.0,R,8.0,R,33.0,R,16.0
100858,2020,R,4869.0,R,6014.0,R,81.0,R,4761.0,R,2.0,Z,0.0,R,4759.0,R,4377.0,R,92.0,R,47.0,R,2.0,Z,0.0,R,45.0,R,34.0,R,76.0,R,20.0
100937,2020,R,256.0,R,298.0,R,86.0,R,332.0,R,0.0,R,0.0,R,332.0,R,264.0,R,80.0,A,,A,,A,,A,,A,,A,,R,10.0
101028,2020,R,191.0,R,501.0,R,38.0,R,260.0,R,0.0,R,0.0,R,260.0,R,144.0,R,55.0,R,67.0,R,0.0,R,0.0,R,67.0,R,24.0,R,36.0,R,13.0
101116,2020,R,5.0,R,37.0,R,14.0,R,10.0,R,0.0,R,0.0,R,10.0,R,6.0,R,60.0,R,1.0,R,0.0,R,0.0,R,1.0,R,1.0,R,100.0,R,10.0
101143,2020,R,316.0,R,780.0,R,41.0,R,359.0,R,0.0,R,0.0,R,359.0,R,214.0,R,60.0,R,45.0,R,0.0,R,0.0,R,45.0,R,16.0,R,36.0,R,16.0
101161,2020,R,1065.0,R,2824.0,R,38.0,R,1336.0,Z,0.0,R,0.0,R,1336.0,R,728.0,R,54.0,R,209.0,Z,0.0,Z,0.0,R,209.0,R,60.0,R,29.0,R,15.0
101189,2020,R,277.0,R,867.0,R,32.0,R,258.0,R,0.0,R,0.0,R,258.0,R,156.0,R,60.0,R,15.0,R,0.0,R,0.0,R,15.0,R,5.0,R,33.0,R,13.0
101240,2020,R,637.0,R,1445.0,R,44.0,R,812.0,R,0.0,R,0.0,R,812.0,R,435.0,R,54.0,R,231.0,R,0.0,R,0.0,R,231.0,R,87.0,R,38.0,R,15.0
101277,2020,A,,A,,A,,R,49.0,R,0.0,R,0.0,R,49.0,R,38.0,R,78.0,A,,A,,A,,A,,A,,A,,R,22.0
101286,2020,R,381.0,R,1205.0,R,32.0,R,686.0,Z,0.0,Z,0.0,R,686.0,R,378.0,R,55.0,R,224.0,Z,0.0,Z,0.0,R,224.0,R,104.0,R,46.0,R,13.0
101295,2020,R,925.0,R,2212.0,R,42.0,R,967.0,R,0.0,R,0.0,R,967.0,R,619.0,R,64.0,R,275.0,R,0.0,R,0.0,R,275.0,R,147.0,R,53.0,R,17.0
101301,2020,R,179.0,R,528.0,R,34.0,R,242.0,R,0.0,R,0.0,R,242.0,R,139.0,R,57.0,R,35.0,R,0.0,R,0.0,R,35.0,R,6.0,R,17.0,R,11.0
101365,2020,R,16.0,R,219.0,R,7.0,R,1.0,Z,0.0,Z,0.0,R,1.0,R,1.0,R,100.0,R,0.0,Z,0.0,Z,0.0,R,0.0,Z,0.0,A,,R,14.0
101435,2020,R,219.0,R,248.0,R,88.0,R,256.0,R,0.0,R,0.0,R,256.0,R,179.0,R,70.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,13.0
101453,2020,R,2.0,R,17.0,R,12.0,R,1.0,R,0.0,R,0.0,R,1.0,R,1.0,R,100.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,7.0
101462,2020,R,63.0,R,389.0,R,16.0,R,74.0,R,0.0,R,0.0,R,74.0,R,37.0,R,50.0,R,52.0,R,0.0,Z,0.0,R,52.0,R,14.0,R,27.0,R,13.0
101471,2020,R,91.0,R,132.0,R,69.0,R,176.0,R,0.0,R,0.0,R,176.0,R,115.0,R,65.0,R,59.0,R,0.0,R,0.0,R,59.0,R,27.0,R,46.0,R,6.0
101480,2020,R,1290.0,R,2572.0,R,50.0,R,1469.0,R,0.0,R,0.0,R,1469.0,R,1078.0,R,73.0,R,24.0,R,0.0,R,0.0,R,24.0,R,12.0,R,50.0,R,21.0
101505,2020,R,938.0,R,3939.0,R,24.0,R,954.0,R,0.0,R,0.0,R,954.0,R,565.0,R,59.0,R,633.0,R,0.0,R,0.0,R,633.0,R,272.0,R,43.0,R,21.0
101514,2020,R,896.0,R,3008.0,R,30.0,R,1214.0,R,0.0,R,0.0,R,1214.0,R,746.0,R,61.0,R,761.0,R,1.0,R,0.0,R,760.0,R,302.0,R,40.0,R,21.0
101541,2020,R,72.0,R,97.0,R,74.0,R,46.0,R,0.0,R,0.0,R,46.0,R,29.0,R,63.0,R,0.0,Z,0.0,Z,0.0,R,0.0,R,0.0,A,,R,5.0
101569,2020,R,455.0,R,1128.0,R,40.0,R,671.0,R,0.0,R,0.0,R,671.0,R,343.0,R,51.0,R,234.0,R,0.0,R,0.0,R,234.0,R,49.0,R,21.0,R,16.0
101587,2020,R,245.0,R,647.0,R,38.0,R,320.0,R,0.0,R,0.0,R,320.0,R,200.0,R,63.0,R,2.0,R,0.0,R,0.0,R,2.0,R,2.0,R,100.0,R,14.0
101602,2020,R,278.0,R,726.0,R,38.0,R,399.0,R,0.0,R,0.0,R,399.0,R,262.0,R,66.0,R,41.0,R,0.0,R,0.0,R,41.0,R,22.0,R,54.0,R,16.0
101648,2020,R,255.0,R,263.0,R,97.0,R,269.0,R,1.0,Z,0.0,R,268.0,R,91.0,R,34.0,A,,A,,A,,A,,A,,A,,R,14.0
101675,2020,R,394.0,R,485.0,R,81.0,R,304.0,R,0.0,R,0.0,R,304.0,R,168.0,R,55.0,R,7.0,R,0.0,R,0.0,R,7.0,R,2.0,R,29.0,R,15.0
101693,2020,R,249.0,R,598.0,R,42.0,R,266.0,R,0.0,R,0.0,R,266.0,R,208.0,R,78.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,14.0
101709,2020,R,455.0,R,668.0,R,68.0,R,482.0,R,0.0,R,0.0,R,482.0,R,378.0,R,78.0,R,11.0,R,0.0,R,0.0,R,11.0,R,2.0,R,18.0,R,12.0
101736,2020,R,487.0,R,1404.0,R,35.0,R,589.0,R,0.0,R,0.0,R,589.0,R,335.0,R,57.0,R,159.0,R,0.0,R,0.0,R,159.0,R,66.0,R,42.0,R,16.0
101879,2020,R,905.0,R,1901.0,R,48.0,R,1020.0,R,1.0,R,0.0,R,1019.0,R,788.0,R,77.0,R,10.0,R,0.0,R,0.0,R,10.0,R,4.0,R,40.0,R,15.0
101897,2020,R,327.0,R,862.0,R,38.0,R,434.0,R,0.0,R,0.0,R,434.0,R,274.0,R,63.0,R,127.0,R,0.0,R,0.0,R,127.0,R,44.0,R,35.0,R,16.0
101912,2020,R,303.0,R,356.0,R,85.0,R,299.0,R,0.0,R,0.0,R,299.0,R,222.0,R,74.0,A,,A,,A,,A,,A,,A,,R,10.0
101994,2020,R,37.0,R,127.0,R,29.0,R,59.0,R,0.0,R,0.0,R,59.0,R,41.0,R,69.0,R,3.0,R,0.0,R,0.0,R,3.0,R,1.0,R,33.0,R,8.0
102030,2020,R,224.0,R,798.0,R,28.0,R,588.0,R,0.0,R,0.0,R,588.0,R,268.0,R,46.0,R,159.0,R,0.0,R,0.0,R,159.0,R,42.0,R,26.0,R,14.0
102049,2020,R,971.0,R,1050.0,R,92.0,R,900.0,R,0.0,R,0.0,R,900.0,R,784.0,R,87.0,R,1.0,R,0.0,R,0.0,R,1.0,R,0.0,R,0.0,R,12.0
102067,2020,R,615.0,R,1347.0,R,46.0,R,789.0,R,0.0,R,0.0,R,789.0,R,465.0,R,59.0,R,221.0,R,0.0,R,0.0,R,221.0,R,85.0,R,38.0,R,18.0
102076,2020,R,439.0,R,984.0,R,45.0,R,577.0,R,0.0,R,0.0,R,577.0,R,346.0,R,60.0,R,69.0,R,0.0,R,0.0,R,69.0,R,22.0,R,32.0,R,20.0
102094,2020,R,1550.0,R,2482.0,R,62.0,R,1600.0,R,0.0,R,0.0,R,1600.0,R,1223.0,R,76.0,R,17.0,R,0.0,R,0.0,R,17.0,R,9.0,R,53.0,R,17.0
102234,2020,R,245.0,R,297.0,R,82.0,R,292.0,R,0.0,R,0.0,R,292.0,R,237.0,R,81.0,R,3.0,R,0.0,R,0.0,R,3.0,R,0.0,R,0.0,R,13.0
102270,2020,R,118.0,R,181.0,R,65.0,R,231.0,R,0.0,R,0.0,R,231.0,R,130.0,R,56.0,R,1.0,R,0.0,R,0.0,R,1.0,R,1.0,R,100.0,R,18.0
102298,2020,R,342.0,R,351.0,R,97.0,R,285.0,R,0.0,R,0.0,R,285.0,R,184.0,R,65.0,R,6.0,Z,0.0,Z,0.0,R,6.0,R,2.0,R,33.0,R,23.0
102313,2020,R,151.0,R,462.0,R,33.0,R,332.0,R,0.0,R,0.0,R,332.0,R,170.0,R,51.0,R,133.0,R,0.0,R,0.0,R,133.0,R,30.0,R,23.0,R,13.0
102368,2020,R,1527.0,R,3327.0,R,46.0,R,1365.0,R,0.0,R,0.0,R,1365.0,R,1052.0,R,77.0,R,250.0,R,0.0,R,0.0,R,250.0,R,95.0,R,38.0,R,18.0
102377,2020,R,485.0,R,536.0,R,90.0,R,518.0,R,0.0,R,0.0,R,518.0,R,399.0,R,77.0,R,9.0,R,0.0,R,0.0,R,9.0,R,8.0,R,89.0,R,11.0
102395,2020,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,7.0
102429,2020,R,404.0,R,1219.0,R,33.0,R,597.0,R,0.0,R,0.0,R,597.0,R,350.0,R,59.0,R,167.0,R,0.0,R,0.0,R,167.0,R,85.0,R,51.0,R,11.0
102553,2020,R,727.0,R,2062.0,R,35.0,R,789.0,Z,0.0,Z,0.0,R,789.0,R,538.0,R,68.0,R,176.0,Z,0.0,Z,0.0,R,176.0,R,65.0,R,37.0,R,13.0
102580,2020,R,7.0,R,12.0,R,58.0,R,3.0,R,0.0,R,0.0,R,3.0,R,2.0,R,67.0,R,1.0,R,0.0,R,0.0,R,1.0,R,0.0,R,0.0,R,6.0
102614,2020,R,513.0,R,1489.0,R,34.0,R,348.0,Z,0.0,Z,0.0,R,348.0,R,272.0,R,78.0,R,33.0,Z,0.0,Z,0.0,R,33.0,R,13.0,R,39.0,R,11.0
102632,2020,R,105.0,R,390.0,R,27.0,R,60.0,Z,0.0,Z,0.0,R,60.0,R,38.0,R,63.0,R,22.0,Z,0.0,Z,0.0,R,22.0,R,7.0,R,32.0,R,10.0
102669,2020,R,20.0,R,101.0,R,20.0,R,48.0,R,3.0,Z,0.0,R,45.0,R,25.0,R,56.0,R,4.0,R,0.0,R,0.0,R,4.0,R,3.0,R,75.0,R,8.0
102711,2020,A,,A,,A,,R,62.0,R,0.0,R,0.0,R,62.0,R,50.0,R,81.0,R,464.0,R,0.0,R,0.0,R,464.0,R,462.0,R,100.0,R,12.0
102845,2020,A,,A,,A,,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,A,,A,,A,,A,,A,,A,,R,25.0
103501,2020,A,,A,,A,,R,252.0,R,1.0,R,0.0,R,251.0,R,179.0,R,71.0,A,,A,,A,,A,,A,,A,,R,16.0
103741,2020,A,,A,,A,,R,52.0,R,0.0,R,0.0,R,52.0,R,35.0,R,67.0,R,15.0,R,0.0,R,0.0,R,15.0,R,9.0,R,60.0,R,17.0
103893,2020,A,,A,,A,,R,110.0,R,0.0,Z,0.0,R,110.0,R,79.0,R,72.0,A,,A,,A,,A,,A,,A,,R,35.0
103909,2020,A,,A,,A,,R,66.0,R,0.0,R,0.0,R,66.0,R,39.0,R,59.0,A,,A,,A,,A,,A,,A,,R,22.0
103927,2020,A,,A,,A,,R,41.0,Z,0.0,Z,0.0,R,41.0,R,32.0,R,78.0,A,,A,,A,,A,,A,,A,,R,25.0
103945,2020,A,,A,,A,,R,2.0,Z,0.0,Z,0.0,R,2.0,R,2.0,R,100.0,A,,A,,A,,A,,A,,A,,R,4.0
103954,2020,A,,A,,A,,R,3.0,R,0.0,R,0.0,R,3.0,R,3.0,R,100.0,A,,A,,A,,A,,A,,A,,R,20.0
103963,2020,A,,A,,A,,R,99.0,R,0.0,R,0.0,R,99.0,R,49.0,R,49.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,10.0
104090,2020,A,,A,,A,,R,19.0,R,0.0,R,0.0,R,19.0,R,13.0,R,68.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,24.0
104151,2020,R,12427.0,R,17702.0,R,70.0,R,13837.0,R,120.0,Z,0.0,R,13717.0,R,11824.0,R,86.0,R,128.0,R,4.0,Z,0.0,R,124.0,R,62.0,R,50.0,R,18.0
104160,2020,R,393.0,R,2269.0,R,17.0,R,627.0,R,0.0,R,0.0,R,627.0,R,384.0,R,61.0,R,1223.0,R,0.0,R,0.0,R,1223.0,R,501.0,R,41.0,R,17.0
104179,2020,R,5374.0,R,10018.0,R,54.0,R,6036.0,R,19.0,R,0.0,R,6017.0,R,5143.0,R,85.0,R,1647.0,R,0.0,R,0.0,R,1647.0,R,1101.0,R,67.0,R,15.0
104346,2020,R,324.0,R,2131.0,R,15.0,R,514.0,R,0.0,R,0.0,R,514.0,R,260.0,R,51.0,R,862.0,R,0.0,R,0.0,R,862.0,R,274.0,R,32.0,R,15.0
104391,2020,A,,A,,A,,R,56.0,R,0.0,R,0.0,R,56.0,R,47.0,R,84.0,A,,A,,A,,A,,A,,A,,R,18.0
104425,2020,R,478.0,R,882.0,R,54.0,R,520.0,R,0.0,R,0.0,R,520.0,R,322.0,R,62.0,R,197.0,R,0.0,R,0.0,R,197.0,R,53.0,R,27.0,R,17.0
104434,2020,A,,A,,A,,R,13.0,R,0.0,R,0.0,R,13.0,R,11.0,R,85.0,A,,A,,A,,A,,A,,A,,R,8.0
104443,2020,A,,A,,A,,R,19.0,R,0.0,R,0.0,R,19.0,R,13.0,R,68.0,R,5.0,R,0.0,Z,0.0,R,5.0,R,4.0,R,80.0,R,10.0
104568,2020,A,,A,,A,,R,75.0,R,0.0,R,0.0,R,75.0,R,71.0,R,95.0,R,67.0,R,1.0,R,0.0,R,66.0,R,57.0,R,86.0,R,20.0
104577,2020,R,348.0,R,1126.0,R,31.0,R,464.0,R,0.0,R,0.0,R,464.0,R,327.0,R,70.0,R,731.0,R,3.0,R,0.0,R,728.0,R,347.0,R,48.0,R,18.0
104586,2020,R,739.0,R,859.0,R,86.0,R,752.0,R,0.0,R,0.0,R,752.0,R,618.0,R,82.0,R,2.0,R,0.0,R,0.0,R,2.0,R,2.0,R,100.0,R,18.0
104708,2020,R,908.0,R,2715.0,R,33.0,R,1397.0,R,0.0,Z,0.0,R,1397.0,R,782.0,R,56.0,R,985.0,R,0.0,Z,0.0,R,985.0,R,345.0,R,35.0,R,15.0
104717,2020,R,6615.0,R,20179.0,R,33.0,R,5679.0,R,0.0,Z,0.0,R,5679.0,R,4177.0,R,74.0,R,977.0,R,3.0,Z,0.0,R,974.0,R,408.0,R,42.0,R,21.0
105145,2020,R,264.0,R,1647.0,R,16.0,R,288.0,R,0.0,Z,0.0,R,288.0,R,160.0,R,56.0,R,295.0,R,0.0,Z,0.0,R,295.0,R,116.0,R,39.0,R,11.0
105154,2020,R,973.0,R,3433.0,R,28.0,R,1289.0,R,0.0,Z,0.0,R,1289.0,R,724.0,R,56.0,R,1025.0,R,0.0,Z,0.0,R,1025.0,R,347.0,R,34.0,R,16.0
105206,2020,R,87.0,R,501.0,R,17.0,R,156.0,R,0.0,R,0.0,R,156.0,R,84.0,R,54.0,R,325.0,R,0.0,R,0.0,R,325.0,R,114.0,R,35.0,R,12.0
105215,2020,A,,A,,A,,R,168.0,R,0.0,R,0.0,R,168.0,R,122.0,R,73.0,A,,A,,A,,A,,A,,A,,R,33.0
105297,2020,R,80.0,R,217.0,R,37.0,R,8.0,R,0.0,R,0.0,R,8.0,R,4.0,R,50.0,R,4.0,R,0.0,R,0.0,R,4.0,R,2.0,R,50.0,R,13.0
105330,2020,R,4589.0,R,7656.0,R,60.0,R,4772.0,R,0.0,R,0.0,R,4772.0,R,3639.0,R,76.0,R,678.0,R,0.0,R,0.0,R,678.0,R,370.0,R,55.0,R,22.0
105349,2020,R,24.0,R,1402.0,R,2.0,R,40.0,R,0.0,R,0.0,R,40.0,R,12.0,R,30.0,R,86.0,R,0.0,R,0.0,R,86.0,R,25.0,R,29.0,R,14.0
105367,2020,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,6.0
105428,2020,R,413.0,R,1783.0,R,23.0,R,657.0,R,0.0,Z,0.0,R,657.0,R,363.0,R,55.0,R,576.0,R,0.0,Z,0.0,R,576.0,R,194.0,R,34.0,R,13.0
105525,2020,R,825.0,R,3912.0,R,21.0,R,1380.0,R,0.0,R,0.0,R,1380.0,R,821.0,R,59.0,R,1991.0,R,1.0,R,0.0,R,1990.0,R,791.0,R,40.0,R,16.0
105534,2020,A,,A,,A,,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,A,,A,,A,,A,,A,,A,,R,19.0
105543,2020,A,,A,,A,,R,96.0,R,0.0,R,0.0,R,96.0,R,72.0,R,75.0,A,,A,,A,,A,,A,,A,,R,10.0
105589,2020,R,52.0,R,120.0,R,43.0,R,51.0,R,0.0,R,0.0,R,51.0,R,30.0,R,59.0,R,0.0,R,0.0,Z,0.0,R,0.0,Z,0.0,A,,R,9.0
105659,2020,A,,A,,A,,R,297.0,R,1.0,R,0.0,R,296.0,R,230.0,R,78.0,A,,A,,A,,A,,A,,A,,R,34.0
105668,2020,R,109.0,R,2837.0,R,4.0,R,88.0,R,0.0,Z,0.0,R,88.0,R,35.0,R,40.0,R,294.0,R,0.0,Z,0.0,R,294.0,R,77.0,R,26.0,R,28.0
105677,2020,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,6.0
105747,2020,R,403.0,R,1727.0,R,23.0,R,411.0,R,0.0,Z,0.0,R,411.0,R,262.0,R,64.0,R,259.0,R,0.0,Z,0.0,R,259.0,R,92.0,R,36.0,R,15.0
105792,2020,R,212.0,R,731.0,R,29.0,R,362.0,R,0.0,Z,0.0,R,362.0,R,183.0,R,51.0,R,238.0,R,0.0,Z,0.0,R,238.0,R,66.0,R,28.0,R,14.0
105899,2020,R,282.0,R,418.0,R,67.0,R,219.0,Z,0.0,Z,0.0,R,219.0,R,102.0,R,47.0,R,3.0,Z,0.0,Z,0.0,R,3.0,R,3.0,R,100.0,R,12.0
106041,2020,A,,A,,A,,R,451.0,R,1.0,R,0.0,R,450.0,R,322.0,R,72.0,A,,A,,A,,A,,A,,A,,R,41.0
106111,2020,A,,A,,A,,R,16.0,R,0.0,Z,0.0,R,16.0,R,9.0,R,56.0,R,11.0,R,0.0,Z,0.0,R,11.0,R,5.0,R,45.0,R,15.0
106148,2020,R,557.0,R,1961.0,R,28.0,R,564.0,R,0.0,R,0.0,R,564.0,R,350.0,R,62.0,R,519.0,R,0.0,R,0.0,R,519.0,R,203.0,R,39.0,R,17.0
106245,2020,R,494.0,R,1762.0,R,28.0,R,550.0,R,0.0,R,0.0,R,550.0,R,402.0,R,73.0,R,21.0,R,0.0,R,0.0,R,21.0,R,16.0,R,76.0,R,13.0
106263,2020,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,17.0
106306,2020,R,138.0,R,265.0,R,52.0,R,28.0,R,0.0,R,0.0,R,28.0,R,12.0,R,43.0,R,8.0,R,0.0,R,0.0,R,8.0,R,3.0,R,38.0,R,22.0
106315,2020,A,,A,,A,,R,3.0,R,0.0,R,0.0,R,3.0,R,2.0,R,67.0,A,,A,,A,,A,,A,,A,,R,20.0
106324,2020,A,,A,,A,,R,15.0,R,0.0,R,0.0,R,15.0,R,13.0,R,87.0,R,3.0,R,0.0,R,0.0,R,3.0,R,2.0,R,67.0,R,7.0
106342,2020,R,183.0,R,229.0,R,80.0,R,173.0,R,0.0,R,0.0,R,173.0,R,119.0,R,69.0,A,,A,,A,,A,,A,,A,,R,11.0
106351,2020,A,,A,,A,,R,5.0,R,0.0,R,0.0,R,5.0,R,3.0,R,60.0,A,,A,,A,,A,,A,,A,,R,20.0
106360,2020,A,,A,,A,,R,7.0,R,0.0,R,0.0,R,7.0,R,5.0,R,71.0,A,,A,,A,,A,,A,,A,,R,15.0
106397,2020,R,4685.0,R,6204.0,R,76.0,R,4562.0,R,2.0,Z,0.0,R,4560.0,R,3863.0,R,85.0,R,39.0,R,0.0,Z,0.0,R,39.0,R,22.0,R,56.0,R,19.0
106412,2020,R,608.0,R,864.0,R,70.0,R,481.0,R,1.0,R,0.0,R,480.0,R,356.0,R,74.0,R,7.0,R,0.0,Z,0.0,R,7.0,R,2.0,R,29.0,R,14.0
106449,2020,R,598.0,R,792.0,R,76.0,R,681.0,R,0.0,R,0.0,R,681.0,R,426.0,R,63.0,R,63.0,R,0.0,R,0.0,R,63.0,R,23.0,R,37.0,R,17.0
106458,2020,R,1235.0,R,2468.0,R,50.0,R,1333.0,R,1.0,Z,0.0,R,1332.0,R,1053.0,R,79.0,R,42.0,Z,0.0,Z,0.0,R,42.0,R,14.0,R,33.0,R,14.0
106467,2020,R,1674.0,R,2014.0,R,83.0,R,1668.0,R,0.0,R,0.0,R,1668.0,R,1121.0,R,67.0,R,21.0,R,0.0,R,0.0,R,21.0,R,8.0,R,38.0,R,17.0
106485,2020,R,426.0,R,807.0,R,53.0,R,262.0,R,0.0,R,0.0,R,262.0,R,196.0,R,75.0,R,5.0,R,0.0,R,0.0,R,5.0,R,3.0,R,60.0,R,11.0
106494,2020,A,,A,,A,,R,12.0,R,0.0,R,0.0,R,12.0,R,5.0,R,42.0,A,,A,,A,,A,,A,,A,,R,19.0
106546,2020,R,3.0,R,272.0,R,1.0,R,4.0,Z,0.0,Z,0.0,R,4.0,R,3.0,R,75.0,A,,A,,A,,A,,A,,A,,R,10.0
106625,2020,R,283.0,R,462.0,R,61.0,R,294.0,R,0.0,R,0.0,R,294.0,R,142.0,R,48.0,R,59.0,R,0.0,R,0.0,R,59.0,R,27.0,R,46.0,R,14.0
106704,2020,R,1707.0,R,2201.0,R,78.0,R,1838.0,R,0.0,R,0.0,R,1838.0,R,1449.0,R,79.0,R,2.0,R,0.0,R,0.0,R,2.0,R,1.0,R,50.0,R,15.0
106713,2020,R,121.0,R,189.0,R,64.0,R,105.0,R,1.0,R,0.0,R,104.0,R,59.0,R,57.0,A,,A,,A,,A,,A,,A,,R,11.0
106795,2020,R,152.0,R,563.0,R,27.0,R,232.0,R,0.0,R,0.0,R,232.0,R,136.0,R,59.0,R,61.0,R,0.0,R,0.0,R,61.0,R,23.0,R,38.0,R,17.0
106810,2020,R,55.0,R,76.0,R,72.0,R,27.0,R,0.0,R,0.0,R,27.0,R,20.0,R,74.0,A,,A,,A,,A,,A,,A,,R,10.0
106883,2020,R,127.0,R,313.0,R,41.0,R,207.0,R,0.0,R,0.0,R,207.0,R,108.0,R,52.0,R,64.0,R,0.0,R,0.0,R,64.0,R,10.0,R,16.0,R,11.0
106892,2020,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,13.0
106908,2020,A,,A,,A,,R,69.0,R,1.0,R,0.0,R,68.0,R,48.0,R,71.0,R,0.0,R,0.0,R,0.0,R,0.0,R,0.0,A,,R,16.0
106980,2020,R,362.0,R,532.0,R,68.0,R,358.0,R,0.0,R,0.0,R,358.0,R,213.0,R,59.0,R,71.0,R,0.0,R,0.0,R,71.0,R,24.0,R,34.0,R,18.0
106999,2020,R,256.0,R,404.0,R,63.0,R,250.0,R,2.0,R,0.0,R,248.0,R,130.0,R,52.0,R,14.0,Z,0.0,Z,0.0,R,14.0,R,9.0,R,64.0,R,15.0
107044,2020,R,745.0,R,899.0,R,83.0,R,804.0,R,0.0,R,0.0,R,804.0,R,698.0,R,87.0,R,4.0,R,0.0,R,0.0,R,4.0,R,3.0,R,75.0,R,14.0
107071,2020,R,548.0,R,739.0,R,74.0,R,785.0,R,0.0,R,0.0,R,785.0,R,478.0,R,61.0,R,6.0,R,0.0,R,0.0,R,6.0,R,0.0,R,0.0,R,14.0
107080,2020,R,310.0,R,322.0,R,96.0,R,284.0,R,0.0,R,0.0,R,284.0,R,233.0,R,82.0,A,,A,,A,,A,,A,,A,,R,10.0
107099,2020,A,,A,,A,,R,6.0,R,0.0,R,0.0,R,6.0,R,5.0,R,83.0,A,,A,,A,,A,,A,,A,,R,14.0
107123,2020,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,8.0
107141,2020,R,312.0,R,744.0,R,42.0,R,318.0,R,0.0,R,0.0,R,318.0,R,274.0,R,86.0,R,1.0,R,0.0,R,0.0,R,1.0,R,1.0,R,100.0,R,14.0
107220,2020,A,,A,,A,,R,91.0,R,0.0,R,0.0,R,91.0,R,69.0,R,76.0,A,,A,,A,,A,,A,,A,,R,5.0
107293,2020,A,,A,,A,,R,17.0,R,0.0,R,0.0,R,17.0,R,11.0,R,65.0,A,,A,,A,,A,,A,,A,,R,20.0
107318,2020,R,74.0,R,511.0,R,14.0,R,87.0,R,0.0,R,0.0,R,87.0,R,48.0,R,55.0,R,56.0,R,0.0,R,0.0,R,56.0,R,20.0,R,36.0,R,9.0
107327,2020,R,193.0,R,467.0,R,41.0,R,260.0,R,0.0,R,0.0,R,260.0,R,134.0,R,52.0,R,43.0,R,0.0,R,0.0,R,43.0,R,9.0,R,21.0,R,17.0
107442,2020,A,,A,,A,,R,4.0,R,0.0,R,0.0,R,4.0,R,3.0,R,75.0,A,,A,,A,,A,,A,,A,,R,20.0
107460,2020,R,247.0,R,388.0,R,64.0,R,351.0,Z,0.0,Z,0.0,R,351.0,R,203.0,R,58.0,R,38.0,Z,0.0,Z,0.0,R,38.0,R,21.0,R,55.0,R,12.0
